;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
62	2019-04-01T10:54:12	0.3589	0.3988	0.2031	0.5078	69.39	-12.71	22.54	30278.47	33645.28	20438.78	0.365	0.3999	0.3999	0.2065	0.5092	69.47	-11.06	23.93	33061.5	36226.34	21290.54	4726	0.022	0.0169	550.45	502.69	271.17	567.5				124.2028	88.3	86.1	91.5	96.2	83	85.7	90.5	91.9	81.1	49.4	83.9	82.1	76.4	86.8	97.4	79.8	1.5	3.1			
63	2019-04-01T10:54:42	0.3588	0.3987	0.2031	0.5078	69.38	-12.72	22.49	30301.46	33673.86	20477.11	0.3649	0.3999	0.3999	0.2065	0.5091	69.46	-11.07	23.88	33087.3	36258.43	21331.57	4728	0.022	0.0169	550.45	503.79	271.22	567.5				124.2641	88.3	86.1	91.5	96.1	83	85.7	90.5	91.9	81.1	49.3	83.9	82.1	76.5	86.8	97.4	79.8	1.5	3.1			
64	2019-04-01T10:55:12	0.3587	0.3987	0.203	0.5078	69.38	-12.75	22.47	30102.93	33460.92	20358.44	0.3648	0.3998	0.3998	0.2064	0.5091	69.46	-11.09	23.86	32871.56	36029.68	21208.63	4731	0.022	0.0169	550.45	500.35	271.09	567.5				123.5016	88.2	86.1	91.5	96.2	83	85.7	90.5	91.9	81.1	49.2	83.8	82.1	76.4	86.8	97.4	79.8	1.5	3.1			
65	2019-04-01T10:55:42	0.3586	0.3986	0.203	0.5077	69.37	-12.76	22.41	30012.46	33363.25	20326.22	0.3647	0.3997	0.3997	0.2064	0.509	69.45	-11.11	23.8	32773.51	35926.29	21175.96	4734	0.022	0.0169	550.45	498.59	271.21	567.4				123.1388	88.2	86	91.5	96.1	83	85.6	90.5	91.9	81.1	49.2	83.9	82	76.4	86.8	97.4	79.8	1.5	3.1			
66	2019-04-01T10:56:12	0.3586	0.3987	0.203	0.5077	69.37	-12.78	22.43	30104.14	33471.45	20382.35	0.3647	0.3998	0.3998	0.2064	0.5091	69.46	-11.12	23.82	32874.4	36042.27	21234.29	4735	0.022	0.0169	550.45	500.7	271.09	567.4				123.4887	88.2	86	91.5	96.1	83	85.6	90.5	91.8	81	49	83.8	82	76.4	86.8	97.4	79.7	1.5	3.1			
67	2019-04-01T10:56:42	0.3585	0.3987	0.2029	0.5077	69.38	-12.81	22.42	30156.3	33537.69	20428.37	0.3646	0.3998	0.3998	0.2063	0.5091	69.46	-11.15	23.81	32932	36114.3	21280.88	4737	0.022	0.017	550.45	501.21	270.97	567.4				123.6649	88.2	86	91.5	96.1	82.9	85.6	90.5	91.8	81	48.9	83.8	82	76.3	86.7	97.4	79.7	1.5	3.1			
68	2019-04-01T10:57:12	0.3586	0.3988	0.2029	0.5078	69.39	-12.81	22.48	30611.66	34045.08	20707.9	0.3647	0.4	0.4	0.2063	0.5091	69.47	-11.15	23.88	33429.02	36658.89	21570.44	4734	0.022	0.017	550.45	509.35	271.06	567.4				125.5361	88.2	86	91.5	96.1	82.9	85.6	90.5	91.8	80.9	48.8	83.7	81.9	76.3	86.7	97.4	79.6	1.5	3.1			
69	2019-04-01T10:57:42	0.3585	0.3987	0.2029	0.5077	69.38	-12.79	22.43	30865.61	34322.05	20902.1	0.3646	0.3998	0.3998	0.2063	0.5091	69.46	-11.14	23.82	33706.03	36958.77	21774.75	4735	0.022	0.017	550.45	513.39	270.97	567.4				126.5578	88.2	86	91.5	96.1	82.9	85.6	90.5	91.8	81	49	83.8	82	76.4	86.8	97.4	79.7	1.5	3.1			
70	2019-04-01T10:58:12	0.3585	0.3987	0.2029	0.5077	69.38	-12.8	22.43	31289.3	34794.39	21189.94	0.3646	0.3998	0.3998	0.2063	0.5091	69.46	-11.14	23.82	34169.05	37467.38	22074.35	4737	0.022	0.017	550.45	520.01	271.05	567.4				128.2851	88.2	86	91.5	96.1	82.9	85.6	90.5	91.8	81	48.9	83.8	82	76.4	86.8	97.4	79.7	1.5	3.1			
71	2019-04-01T10:58:42	0.3585	0.3988	0.2029	0.5078	69.38	-12.83	22.46	31620.49	35171.06	21405.31	0.3646	0.3999	0.3999	0.2063	0.5091	69.46	-11.16	23.85	34531.68	37871.82	22298.42	4737	0.022	0.017	550.45	526.2	270.91	567.4				129.6388	88.1	85.9	91.5	96.1	82.9	85.6	90.4	91.8	80.9	48.8	83.7	81.9	76.3	86.7	97.4	79.6	1.5	3.1			
72	2019-04-01T10:59:12	0.3586	0.3989	0.2029	0.5078	69.39	-12.84	22.5	31796.61	35371.73	21509.07	0.3647	0.4	0.4	0.2063	0.5092	69.47	-11.18	23.89	34723.96	38087.7	22404.26	4735	0.022	0.017	550.45	528.77	271.29	567.4				130.3433	88.1	85.9	91.5	96.1	82.9	85.5	90.4	91.8	80.9	48.7	83.7	81.9	76.3	86.7	97.4	79.6	1.5	3.1			
73	2019-04-01T10:59:42	0.3584	0.3987	0.2028	0.5077	69.38	-12.86	22.42	31826.02	35408.94	21567.58	0.3645	0.3999	0.3999	0.2062	0.5091	69.46	-11.2	23.82	34756.97	38129.71	22466.3	4740	0.022	0.017	550.45	529.53	270.64	567.3				130.4668	88.1	85.9	91.5	96.1	82.8	85.5	90.4	91.8	80.9	48.6	83.7	81.9	76.3	86.7	97.4	79.6	1.5	3.1			
74	2019-04-01T11:00:12	0.3583	0.3987	0.2028	0.5077	69.38	-12.88	22.4	31779.26	35365.11	21550.86	0.3644	0.3999	0.3999	0.2062	0.5091	69.46	-11.23	23.8	34706.86	38083.52	22449.02	4743	0.022	0.0171	550.45	528.97	270.63	567.3				130.2737	88.1	85.9	91.4	96.1	82.8	85.5	90.4	91.8	80.8	48.5	83.7	81.9	76.2	86.6	97.4	79.5	1.5	3.1			
75	2019-04-01T11:00:42	0.3582	0.3987	0.2027	0.5077	69.37	-12.9	22.37	31657.61	35234.48	21490.48	0.3643	0.3998	0.3998	0.2061	0.509	69.46	-11.24	23.76	34575	37943.75	22386.95	4745	0.022	0.0171	550.45	527.12	270.35	567.3				129.7555	88.1	85.8	91.4	96.1	82.8	85.5	90.4	91.8	80.8	48.4	83.7	81.8	76.2	86.6	97.4	79.5	1.5	3.1			
76	2019-04-01T11:01:12	0.358	0.3985	0.2026	0.5076	69.36	-12.93	22.29	31358.11	34909.34	21329.42	0.3641	0.3997	0.3997	0.2061	0.5089	69.45	-11.27	23.69	34249.58	37595.72	22221.5	4751	0.022	0.0171	550.45	522.62	270.72	567.2				128.5453	88.1	85.8	91.4	96.1	82.8	85.4	90.4	91.8	80.8	48.3	83.6	81.8	76.2	86.6	97.4	79.4	1.5	3.1			
77	2019-04-01T11:01:42	0.3579	0.3985	0.2026	0.5076	69.36	-12.96	22.26	31293.61	34847.48	21305.25	0.364	0.3997	0.3997	0.206	0.5089	69.44	-11.3	23.66	34180.25	37530.46	22197.45	4754	0.022	0.0171	550.45	521.67	270.71	567.2				128.2922	88	85.8	91.4	96.1	82.8	85.4	90.4	91.8	80.8	48.2	83.6	81.8	76.2	86.6	97.4	79.4	1.5	3.1			
78	2019-04-01T11:02:12	0.3578	0.3985	0.2026	0.5075	69.36	-12.96	22.24	31074.34	34605.09	21166.53	0.3639	0.3996	0.3996	0.206	0.5089	69.44	-11.31	23.64	33941.51	37269.57	22053.95	4755	0.022	0.0171	550.45	518.14	270.45	567.2				127.3754	88	85.8	91.4	96.1	82.7	85.4	90.4	91.8	80.7	48.1	83.6	81.7	76.2	86.5	97.4	79.4	1.5	3.1			
79	2019-04-01T11:02:43	0.3577	0.3985	0.2025	0.5075	69.36	-13	22.22	31067.98	34609.17	21181.38	0.3638	0.3996	0.3996	0.2059	0.5089	69.44	-11.34	23.62	33935.69	37275.03	22068.48	4759	0.022	0.0172	550.45	518.2	270.44	567.1				127.3205	88	85.7	91.4	96.1	82.7	85.4	90.4	91.7	80.7	48	83.6	81.7	76.1	86.5	97.4	79.3	1.5	3.1			
80	2019-04-01T11:03:13	0.3576	0.3985	0.2024	0.5075	69.36	-13.03	22.22	30941.35	34475.9	21098.01	0.3638	0.3997	0.3997	0.2059	0.5089	69.44	-11.37	23.62	33798.32	37131.99	21980.77	4760	0.022	0.0172	550.45	515.5	270.49	567.1				126.7658	88	85.7	91.4	96	82.6	85.3	90.3	91.7	80.6	47.8	83.5	81.7	76.1	86.5	97.3	79.3	1.5	3.1			
81	2019-04-01T11:03:43	0.3576	0.3984	0.2025	0.5075	69.35	-13	22.18	30730.81	34233.25	20969.43	0.3637	0.3995	0.3995	0.2059	0.5088	69.44	-11.35	23.58	33567.63	36871.8	21848.9	4761	0.022	0.0171	550.45	512.04	270.56	567.1				125.9574	88	85.7	91.4	96.1	82.7	85.4	90.4	91.7	80.7	48	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
82	2019-04-01T11:04:13	0.3577	0.3984	0.2025	0.5075	69.35	-12.98	22.2	30221.68	33660.89	20609.97	0.3638	0.3995	0.3995	0.2059	0.5088	69.44	-11.33	23.6	33010.57	36254.31	21473.3	4759	0.022	0.0171	550.45	503.65	270.41	567.1				123.8297	88	85.8	91.4	96.1	82.7	85.4	90.4	91.8	80.7	48.2	83.6	81.8	76.2	86.5	97.4	79.4	1.5	3.1			
83	2019-04-01T11:04:43	0.3576	0.3984	0.2025	0.5075	69.35	-13.01	22.18	30351.99	33813.35	20713.01	0.3637	0.3995	0.3995	0.2059	0.5088	69.44	-11.35	23.58	33153.84	36419.05	21580.63	4761	0.022	0.0172	550.45	506.43	270.45	567.1				124.4111	88	85.7	91.4	96.1	82.7	85.4	90.4	91.7	80.7	48	83.6	81.7	76.1	86.5	97.3	79.3	1.5	3.1			
84	2019-04-01T11:05:13	0.3575	0.3982	0.2024	0.5074	69.34	-12.99	22.1	30352.81	33809.77	20746.46	0.3636	0.3994	0.3994	0.2058	0.5087	69.42	-11.34	23.5	33154.71	36417.64	21618.09	4764	0.022	0.0171	550.45	505.72	270.48	567.1				124.4006	88	85.8	91.4	96.1	82.7	85.4	90.4	91.8	80.7	48.2	83.6	81.8	76.2	86.6	97.4	79.4	1.5	3.1			
85	2019-04-01T11:05:43	0.3577	0.3983	0.2025	0.5075	69.35	-12.97	22.18	30664.37	34151.51	20918.57	0.3638	0.3995	0.3995	0.2059	0.5088	69.43	-11.32	23.58	33493.9	36783.77	21794.83	4759	0.022	0.0171	550.45	510.99	270.45	567.1				125.6352	88	85.8	91.4	96.1	82.7	85.4	90.4	91.7	80.7	48.1	83.7	81.8	76.2	86.6	97.3	79.4	1.5	3.1			
86	2019-04-01T11:06:13	0.3577	0.3984	0.2025	0.5075	69.36	-12.99	22.22	30852.37	34364.24	21029.11	0.3638	0.3996	0.3996	0.2059	0.5089	69.44	-11.33	23.62	33699.9	37011.17	21910.37	4758	0.022	0.0171	550.45	514.14	270.34	567.1				126.3834	88	85.7	91.4	96.1	82.7	85.4	90.4	91.8	80.7	48	83.6	81.7	76.2	86.5	97.4	79.3	1.5	3.1			
87	2019-04-01T11:06:43	0.3578	0.3985	0.2026	0.5075	69.36	-12.96	22.25	30646.34	34126.18	20872.69	0.3639	0.3996	0.3996	0.206	0.5089	69.44	-11.3	23.64	33473.31	36753.77	21745.59	4755	0.022	0.0171	550.45	510.23	270.34	567.2				125.5228	88	85.8	91.4	96.1	82.7	85.4	90.4	91.8	80.7	48.2	83.6	81.8	76.2	86.6	97.4	79.4	1.5	3.1			
88	2019-04-01T11:07:13	0.3576	0.3983	0.2025	0.5074	69.35	-12.98	22.17	30694.01	34186.34	20945.36	0.3637	0.3995	0.3995	0.2059	0.5088	69.43	-11.33	23.57	33526.59	36821.85	21823.59	4760	0.022	0.0171	550.45	510.74	270.49	567.1				125.7624	88	85.8	91.4	96.1	82.7	85.4	90.4	91.7	80.7	48.2	83.7	81.8	76.2	86.6	97.3	79.4	1.5	3.1			
89	2019-04-01T11:07:43	0.3575	0.3983	0.2024	0.5074	69.35	-13	22.15	30686.42	34183.56	20955.88	0.3637	0.3994	0.3994	0.2059	0.5088	69.43	-11.35	23.54	33519.26	36818.87	21835.88	4762	0.022	0.0171	550.45	511.52	270.37	567.1				125.7069	88	85.7	91.4	96.1	82.7	85.4	90.4	91.8	80.7	48.1	83.6	81.7	76.2	86.5	97.4	79.4	1.5	3.1			
90	2019-04-01T11:08:13	0.3575	0.3983	0.2024	0.5074	69.35	-13.01	22.14	30387.42	33853.53	20755.25	0.3636	0.3995	0.3995	0.2058	0.5088	69.43	-11.36	23.54	33192.64	36464.15	21625.04	4764	0.022	0.0172	550.45	506.58	270.4	567.1				124.4894	88	85.7	91.4	96.1	82.7	85.4	90.4	91.7	80.7	48.1	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
91	2019-04-01T11:08:43	0.3574	0.3982	0.2024	0.5074	69.34	-13.01	22.09	30283.94	33738.42	20707.65	0.3635	0.3994	0.3994	0.2058	0.5087	69.42	-11.36	23.5	33079.94	36342.04	21576.12	4766	0.022	0.0171	550.45	504.48	270.45	567				124.0432	88	85.7	91.4	96	82.7	85.4	90.4	91.7	80.7	48.1	83.7	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
92	2019-04-01T11:09:13	0.3574	0.3983	0.2024	0.5074	69.35	-13.02	22.12	30157.56	33600.88	20612	0.3636	0.3994	0.3994	0.2058	0.5087	69.43	-11.37	23.52	32942.31	36192.47	21476.97	4764	0.022	0.0172	550.45	503.12	270.26	567				123.5548	88	85.7	91.4	96	82.7	85.4	90.4	91.7	80.7	48	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
93	2019-04-01T11:09:43	0.3575	0.3982	0.2024	0.5074	69.34	-12.99	22.13	29871.2	33274.06	20406.23	0.3636	0.3994	0.3994	0.2059	0.5088	69.43	-11.34	23.53	32628.63	35840.09	21262.33	4762	0.022	0.0171	550.45	497.79	270.21	567.1				122.3263	88	85.7	91.4	96	82.7	85.4	90.4	91.7	80.7	48.1	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
94	2019-04-01T11:10:13	0.3574	0.3981	0.2024	0.5073	69.33	-12.99	22.06	30059.99	33485.17	20568.84	0.3635	0.3993	0.3993	0.2058	0.5087	69.42	-11.35	23.46	32835.34	36069.74	21433.69	4766	0.022	0.0171	550.45	500.93	270.48	567				123.14	88	85.7	91.4	96	82.7	85.4	90.4	91.7	80.7	48.1	83.7	81.7	76.3	86.5	97.3	79.4	1.5	3.1			
95	2019-04-01T11:10:43	0.3572	0.3981	0.2023	0.5073	69.34	-13.06	22.05	30197.25	33655.45	20679.96	0.3633	0.3993	0.3993	0.2057	0.5087	69.42	-11.41	23.45	32987.38	36253.51	21549.74	4770	0.022	0.0172	550.45	503.37	270.36	567				123.7066	88	85.7	91.4	96	82.6	85.3	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
96	2019-04-01T11:11:13	0.3572	0.3981	0.2023	0.5073	69.33	-13.06	22.03	30351.34	33827.78	20791.81	0.3633	0.3993	0.3993	0.2057	0.5087	69.42	-11.41	23.43	33155.75	36439.81	21666.49	4771	0.022	0.0172	550.45	506.01	270.35	567				124.3169	88	85.7	91.4	96	82.6	85.4	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
97	2019-04-01T11:11:43	0.3571	0.3981	0.2023	0.5073	69.34	-13.08	22.03	30286.08	33762.44	20751.92	0.3633	0.3993	0.3993	0.2057	0.5087	69.42	-11.43	23.43	33085.58	36369.22	21624.36	4773	0.022	0.0172	550.45	505.07	270.26	566.9				123.986	87.9	85.6	91.3	96	82.6	85.3	90.3	91.7	80.6	47.7	83.5	81.6	76.1	86.4	97.3	79.2	1.5	3.1			
98	2019-04-01T11:12:13	0.3571	0.3981	0.2023	0.5073	69.33	-13.07	22.01	30320.36	33797.47	20785.46	0.3632	0.3993	0.3993	0.2057	0.5086	69.42	-11.43	23.41	33122.37	36408.34	21659.72	4773	0.022	0.0172	550.45	505.57	270.1	566.9				124.1436	88	85.7	91.4	96	82.6	85.4	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
99	2019-04-01T11:12:43	0.3571	0.398	0.2023	0.5073	69.33	-13.07	22	30181.51	33642.61	20696.96	0.3632	0.3992	0.3992	0.2056	0.5086	69.41	-11.43	23.4	32970.81	36242.4	21568.01	4775	0.022	0.0172	548.69	502.95	270.16	566.9				123.5451	88	85.7	91.4	96	82.6	85.4	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.3	1.5	3.1			
100	2019-04-01T11:13:13	0.357	0.398	0.2022	0.5072	69.32	-13.09	21.96	29830.02	33254.94	20476.05	0.3631	0.3992	0.3992	0.2056	0.5086	69.41	-11.44	23.36	32587.39	35825.6	21337.86	4777	0.022	0.0172	550.45	497.38	270.11	566.9				122.1259	88	85.7	91.4	96	82.6	85.3	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.2	1.5	3.1			
101	2019-04-01T11:13:43	0.3569	0.3979	0.2021	0.5072	69.32	-13.11	21.92	29774.85	33201.33	20459.85	0.363	0.3991	0.3991	0.2055	0.5085	69.41	-11.47	23.32	32528.15	35768.87	21321.89	4780	0.022	0.0172	550.45	497.07	269.84	566.9				121.8526	88	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.8	83.6	81.7	76.2	86.4	97.3	79.2	1.5	3.1			
102	2019-04-01T11:14:13	0.3569	0.3978	0.2022	0.5071	69.32	-13.09	21.9	29585.3	32983.23	20336.23	0.363	0.399	0.399	0.2056	0.5085	69.4	-11.45	23.3	32320.62	35534.89	21193.89	4780	0.022	0.0172	550.45	492.83	270.01	566.9				121.1243	88	85.7	91.4	96	82.6	85.4	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.2	1.5	3.1			
103	2019-04-01T11:14:43	0.3568	0.3978	0.2022	0.5071	69.31	-13.09	21.88	29709.53	33123.6	20431.8	0.3629	0.399	0.399	0.2055	0.5085	69.4	-11.46	23.28	32456.57	35686.55	21293.89	4782	0.022	0.0172	550.45	495.52	270	566.9				121.6227	88	85.7	91.4	96	82.6	85.4	90.4	91.7	80.7	48	83.6	81.7	76.3	86.5	97.3	79.3	1.5	3.1			
104	2019-04-01T11:15:13	0.3569	0.3978	0.2022	0.5071	69.32	-13.08	21.9	29699.48	33109.27	20411.85	0.363	0.399	0.399	0.2056	0.5085	69.4	-11.45	23.3	32445.43	35670.21	21273.36	4780	0.022	0.0172	550.45	495.19	269.89	566.9				121.5396	88	85.7	91.4	96	82.7	85.4	90.4	91.7	80.6	47.9	83.6	81.7	76.3	86.5	97.3	79.3	1.5	3.1			
105	2019-04-01T11:15:43	0.3569	0.3979	0.2022	0.5072	69.32	-13.1	21.93	29729.86	33148.26	20421.67	0.363	0.3991	0.3991	0.2056	0.5086	69.41	-11.46	23.33	32478.9	35711.13	21282.39	4779	0.022	0.0172	550.45	496.18	269.68	566.9				121.6497	88	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.8	83.6	81.7	76.2	86.5	97.3	79.2	1.5	3.1			
106	2019-04-01T11:16:13	0.3569	0.3979	0.2022	0.5072	69.32	-13.09	21.91	29830.95	33257.53	20498.11	0.363	0.3991	0.3991	0.2056	0.5085	69.4	-11.45	23.31	32589.14	35829.04	21362.72	4779	0.022	0.0172	550.45	497.45	269.86	566.9				122.0409	88	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.9	83.6	81.7	76.2	86.5	97.3	79.2	1.5	3.1			
107	2019-04-01T11:16:43	0.3567	0.3977	0.2021	0.5071	69.31	-13.12	21.83	29989.68	33443.33	20652.52	0.3627	0.3989	0.3989	0.2055	0.5084	69.39	-11.49	23.23	32763.74	36032.8	21524.66	4786	0.022	0.0172	550.45	499.93	269.89	566.8				122.7287	88	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.9	83.6	81.7	76.3	86.5	97.3	79.2	1.5	3.1			
108	2019-04-01T11:17:14	0.3565	0.3979	0.202	0.5071	69.32	-13.2	21.85	29997.24	33474.16	20662.98	0.3627	0.3991	0.3991	0.2054	0.5085	69.4	-11.56	23.25	32774.67	36065.46	21535	4790	0.022	0.0173	550.45	501.55	269.37	566.8				122.6615	87.9	85.5	91.3	96	82.5	85.2	90.3	91.7	80.5	47.5	83.5	81.6	76.1	86.4	97.3	79.1	1.5	3.1			
109	2019-04-01T11:17:44	0.3564	0.3977	0.202	0.507	69.3	-13.17	21.77	29886.57	33343.3	20618.9	0.3625	0.3989	0.3989	0.2054	0.5084	69.39	-11.54	23.18	32653.01	35927.17	21490.21	4792	0.022	0.0173	550.45	499.25	269.6	566.7				122.2831	87.9	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.7	83.6	81.6	76.2	86.4	97.3	79.1	1.5	3.1			
110	2019-04-01T11:18:14	0.3564	0.3976	0.202	0.507	69.3	-13.18	21.75	29681.66	33116.45	20489.14	0.3625	0.3988	0.3988	0.2053	0.5084	69.39	-11.55	23.15	32429.39	35683.52	21355.79	4792	0.022	0.0173	550.45	495.12	269.7	566.7				121.414	87.9	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.7	83.6	81.6	76.2	86.4	97.3	79.1	1.5	3.1			
111	2019-04-01T11:18:44	0.3564	0.3976	0.2019	0.507	69.3	-13.18	21.75	29387.64	32789.66	20285.76	0.3625	0.3988	0.3988	0.2053	0.5084	69.39	-11.55	23.16	32108.42	35331.44	21144.19	4792	0.022	0.0173	550.45	490.19	269.49	566.7				120.1745	87.9	85.6	91.4	96	82.6	85.3	90.4	91.7	80.5	47.6	83.6	81.6	76.3	86.4	97.3	79.1	1.5	3.1			
112	2019-04-01T11:19:14	0.3563	0.3976	0.2019	0.507	69.3	-13.18	21.74	29441.28	32850.01	20328.08	0.3624	0.3988	0.3988	0.2053	0.5083	69.39	-11.55	23.15	32167.03	35396.64	21187.54	4795	0.022	0.0173	550.45	491.23	269.62	566.7				120.3698	87.9	85.6	91.3	96	82.6	85.3	90.4	91.7	80.6	47.7	83.6	81.6	76.2	86.4	97.3	79.1	1.5	3.1			
113	2019-04-01T11:19:44	0.3563	0.3976	0.2019	0.5069	69.3	-13.17	21.73	29308.23	32698.24	20241.75	0.3624	0.3988	0.3988	0.2053	0.5083	69.38	-11.54	23.13	32021.43	35233.45	21098.82	4795	0.022	0.0172	550.45	489.1	269.62	566.7				119.8629	88	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.8	83.6	81.7	76.3	86.4	97.3	79.2	1.5	3.1			
114	2019-04-01T11:20:14	0.3563	0.3975	0.202	0.5069	69.29	-13.16	21.7	29138.85	32505.53	20134.55	0.3624	0.3987	0.3987	0.2053	0.5083	69.38	-11.53	23.1	31836.06	35026.59	20987.69	4795	0.022	0.0172	550.45	486.04	269.62	566.7				119.1874	88	85.6	91.4	96	82.6	85.4	90.4	91.7	80.7	47.9	83.6	81.7	76.3	86.5	97.3	79.2	1.5	3.1			
115	2019-04-01T11:20:44	0.3562	0.3974	0.2019	0.5068	69.28	-13.17	21.64	29179.19	32555.25	20191.17	0.3622	0.3986	0.3986	0.2053	0.5082	69.37	-11.55	23.05	31880.93	35082.06	21048.2	4798	0.022	0.0172	550.45	487.19	269.58	566.7				119.3096	88	85.6	91.4	96	82.6	85.4	90.4	91.7	80.6	47.9	83.7	81.7	76.3	86.5	97.3	79.2	1.5	3.1			
116	2019-04-01T11:21:14	0.3559	0.3972	0.2018	0.5068	69.27	-13.22	21.56	29117.17	32499.86	20196	0.362	0.3985	0.3985	0.2051	0.5081	69.36	-11.6	22.96	31815.19	35025.48	21055.05	4806	0.022	0.0173	550.45	486.2	269.43	566.6				119.0621	87.9	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.7	83.7	81.7	76.3	86.4	97.3	79.2	1.5	3.1			
117	2019-04-01T11:21:44	0.3559	0.3972	0.2018	0.5068	69.27	-13.21	21.56	28971.78	32335.46	20092.08	0.362	0.3985	0.3985	0.2052	0.5081	69.36	-11.59	22.97	31656.08	34847.71	20946.3	4806	0.022	0.0173	550.45	483.89	269.41	566.6				118.4338	88	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.8	83.6	81.7	76.3	86.4	97.3	79.2	1.5	3.1			
118	2019-04-01T11:22:14	0.3558	0.3971	0.2018	0.5067	69.26	-13.22	21.5	28631.14	31956.39	19885.02	0.3619	0.3984	0.3984	0.2051	0.5081	69.35	-11.6	22.91	31283.99	34441.3	20729.88	4808	0.022	0.0172	548.69	478.01	269.17	566.6				117.0162	87.9	85.6	91.4	96	82.6	85.3	90.4	91.7	80.6	47.7	83.7	81.6	76.3	86.4	97.3	79.1	1.5	3.1			
119	2019-04-01T11:22:44	0.3556	0.3971	0.2017	0.5066	69.26	-13.25	21.47	28462.36	31777.25	19790.04	0.3617	0.3983	0.3983	0.205	0.508	69.35	-11.64	22.87	31100.82	34249.9	20632.74	4812	0.022	0.0173	550.45	475.24	269.35	566.5				116.3676	87.9	85.6	91.4	95.9	82.6	85.3	90.4	91.7	80.6	47.7	83.7	81.6	76.4	86.4	97.3	79.1	1.5	3.1			
120	2019-04-01T11:23:14	0.3557	0.3972	0.2017	0.5067	69.27	-13.27	21.53	28422.12	31736.5	19735.12	0.3618	0.3985	0.3985	0.2051	0.5081	69.36	-11.65	22.94	31057.2	34203.81	20574.23	4810	0.022	0.0173	550.45	474.5	269.1	566.5				116.1377	87.9	85.5	91.3	96	82.5	85.3	90.4	91.7	80.6	47.6	83.6	81.6	76.3	86.4	97.3	79.1	1.5	3.1			
121	2019-04-01T11:23:44	0.3557	0.3971	0.2017	0.5067	69.26	-13.23	21.49	28397.77	31698.4	19730.32	0.3618	0.3983	0.3983	0.2051	0.5081	69.35	-11.61	22.89	31029.75	34164.22	20570.83	4808	0.022	0.0173	550.45	473.73	269.3	566.5				116.0391	87.9	85.6	91.4	95.9	82.6	85.3	90.4	91.7	80.6	47.7	83.7	81.6	76.4	86.4	97.2	79.1	1.5	3.1			
122	2019-04-01T11:24:14	0.3559	0.3972	0.2018	0.5067	69.27	-13.21	21.53	28552.72	31866.21	19813.78	0.3619	0.3984	0.3984	0.2051	0.5081	69.36	-11.6	22.94	31197.95	34343.74	20656.02	4806	0.022	0.0172	550.45	476.14	269.27	566.6				116.6286	88	85.6	91.4	96	82.6	85.4	90.5	91.7	80.6	47.8	83.7	81.7	76.4	86.5	97.3	79.2	1.5	3.1			
123	2019-04-01T11:24:44	0.3562	0.3972	0.202	0.5068	69.27	-13.13	21.6	28706.22	32015.53	19874.07	0.3622	0.3985	0.3985	0.2053	0.5082	69.36	-11.51	23.01	31363.14	34501.55	20718.57	4797	0.022	0.0172	550.45	478.1	269.41	566.7				117.2858	88	85.7	91.4	96	82.7	85.4	90.5	91.7	80.7	48.1	83.8	81.8	76.4	86.5	97.3	79.3	1.5	3.1			
124	2019-04-01T11:25:14	0.3574	0.3976	0.2026	0.5071	69.3	-12.86	21.92	29045.81	32320.82	19913.98	0.3634	0.3988	0.3988	0.2059	0.5085	69.39	-11.24	23.31	31725.05	34819.22	20757.93	4764	0.022	0.0169	550.45	482.58	270.24	567.1				118.7865	88.2	86	91.6	96.1	83	85.7	90.6	91.8	81	49	84	82.1	76.6	86.8	97.4	79.6	1.5	3.1			
