;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
										lx													K			nm		nm	nm				W/m²																					
114	2019-03-29T10:09:43	0.2332	0.3061	0.1503	0.4439	62.18	-29.19	-19.67	365.22	479.32	721.28	0.2379	0.3161	0.3161	0.1507	0.4503	63.02	-30.75	-16.57	410.61	545.42	769.64	14830	0.036	0.0379	476.85	12.24	145.95	488.2				1.8486	70.1	57.9	78.9	82.5	57.7	66.5	79	83.5	54.5	0	64.2	52.2	69.6	61	87.5	48.2	3.4	5.9			
115	2019-03-29T10:10:13	0.2334	0.3063	0.1504	0.444	62.2	-29.19	-19.6	356.85	468.3	703.63	0.2381	0.3163	0.3163	0.1507	0.4504	63.03	-30.75	-16.5	401.17	532.82	750.77	14796	0.036	0.0379	476.85	11.94	146.12	488.2				1.8057	70.1	58	79	82.6	57.8	66.6	79	83.6	54.6	0	64.2	52.3	69.6	61.1	87.6	48.3	3.4	5.9			
116	2019-03-29T10:10:43	0.2332	0.306	0.1503	0.4438	62.17	-29.16	-19.7	359.26	471.37	709.68	0.2379	0.316	0.316	0.1507	0.4503	63.01	-30.74	-16.59	403.88	536.4	757.28	14852	0.036	0.0378	476.85	12.04	145.99	488.2				1.8191	70.1	58	79	82.5	57.8	66.6	79	83.6	54.5	0	64.2	52.3	69.7	61.1	87.5	48.3	3.4	5.9			
117	2019-03-29T10:11:13	0.2331	0.3059	0.1502	0.4437	62.16	-29.21	-19.74	364.31	478.22	720.63	0.2377	0.3159	0.3159	0.1506	0.4502	63	-30.78	-16.63	409.59	544.25	768.96	14878	0.036	0.0379	476.85	12.22	145.94	488.1				1.8452	70	57.9	78.9	82.4	57.7	66.5	78.9	83.5	54.4	0	64.1	52.2	69.6	61	87.5	48.2	3.4	5.9			
118	2019-03-29T10:11:43	0.2333	0.3061	0.1503	0.4439	62.18	-29.19	-19.67	359.53	471.82	710	0.2379	0.3161	0.3161	0.1507	0.4503	63.02	-30.76	-16.57	404.19	536.9	757.6	14830	0.036	0.0379	476.85	12.04	146	488.2				1.82	70.1	58	78.9	82.5	57.8	66.6	79	83.6	54.5	0	64.2	52.3	69.6	61.1	87.5	48.3	3.4	5.9			
119	2019-03-29T10:12:13	0.2333	0.3061	0.1503	0.4439	62.18	-29.19	-19.66	362.91	476.29	716.62	0.2379	0.3161	0.3161	0.1507	0.4503	63.02	-30.76	-16.56	408	541.98	764.66	14828	0.036	0.0379	476.85	12.16	145.92	488.2				1.8376	70.1	58	78.9	82.5	57.8	66.6	79	83.6	54.5	0	64.2	52.3	69.6	61.1	87.5	48.3	3.4	5.9			
120	2019-03-29T10:12:43	0.2334	0.3064	0.1503	0.444	62.2	-29.23	-19.6	376.92	494.8	743.42	0.2381	0.3163	0.3163	0.1507	0.4505	63.04	-30.79	-16.49	423.73	563	793.17	14796	0.036	0.0379	476.85	12.61	146.05	488.2				1.9068	70.1	58	78.9	82.5	57.8	66.6	79	83.6	54.5	0	64.2	52.3	69.6	61.1	87.5	48.3	3.4	5.9			
121	2019-03-29T10:13:15	0.2311	0.3022	0.1499	0.4412	61.84	-28.72	-20.93	253.77	331.91	512.62	0.2356	0.3124	0.3124	0.1501	0.4479	62.71	-30.45	-17.79	285.39	378.4	547.61	15788	0.036	0.0376	476.85	8.62	145.69	487.7				1.2947	70.1	57.9	78.9	82.4	57.8	66.7	79	83.7	54.7	0	64.1	52.2	69.9	61	87.5	48.4	3.5	5.9			
122	2019-03-29T10:14:16	0.2263	0.2931	0.1493	0.435	61.05	-27.42	-23.8	141.34	183.03	300.07	0.2305	0.3037	0.3037	0.1491	0.442	61.97	-29.49	-20.61	159.07	209.54	321.45	18707	0.035	0.0369	476.85	4.94	145.36	486.7				0.7312	70.2	57.7	78.8	82.4	57.8	66.8	79.1	83.9	55.1	0	63.7	52	70.3	60.7	87.5	48.4	3.6	6.1			
123	2019-03-29T10:14:43	0.2324	0.3051	0.15	0.4431	62.09	-29.2	-20.03	376.41	494.21	749.29	0.237	0.3151	0.3151	0.1503	0.4497	62.94	-30.82	-16.91	423.24	562.75	799.67	15103	0.037	0.038	476.85	12.69	145.62	488.1				1.9129	70	57.8	78.8	82.4	57.6	66.5	78.9	83.5	54.4	0	64	52	69.6	60.8	87.4	48.1	3.4	5.9			
124	2019-03-29T10:15:13	0.233	0.3058	0.1502	0.4436	62.15	-29.17	-19.79	357.31	468.89	707.32	0.2377	0.3157	0.3157	0.1506	0.4501	62.99	-30.76	-16.68	401.71	533.67	754.8	14937	0.036	0.0379	476.85	11.98	145.91	488.1				1.8102	70.1	58	78.9	82.5	57.8	66.6	79	83.6	54.6	0	64.2	52.3	69.6	61.1	87.5	48.3	3.4	5.9			
125	2019-03-29T10:15:43	0.2326	0.3053	0.1501	0.4433	62.11	-29.15	-19.95	348.73	457.6	692.61	0.2373	0.3153	0.3153	0.1505	0.4498	62.95	-30.76	-16.84	392.09	520.97	739.19	14991	0.036	0.0379	476.85	11.73	145.96	488.1				1.7693	70	57.9	78.9	82.4	57.7	66.5	78.9	83.5	54.5	0	64.2	52.1	69.7	61	87.4	48.2	3.4	5.9			
126	2019-03-29T10:16:13	0.2327	0.3053	0.1501	0.4433	62.11	-29.17	-19.93	346.17	454.31	687.37	0.2373	0.3154	0.3154	0.1504	0.4498	62.96	-30.78	-16.82	389.22	517.22	733.6	14981	0.036	0.0379	476.85	11.64	145.88	488.1				1.7564	70	57.8	78.9	82.4	57.7	66.5	78.9	83.5	54.4	0	64.2	52.1	69.7	60.9	87.4	48.2	3.4	5.9			
127	2019-03-29T10:16:43	0.2323	0.3051	0.15	0.4431	62.09	-29.21	-20.04	349.42	458.81	695.65	0.237	0.3151	0.3151	0.1503	0.4497	62.94	-30.83	-16.91	392.91	522.44	742.43	15109	0.037	0.038	476.85	11.77	145.74	488.1				1.7743	70	57.7	78.8	82.4	57.6	66.4	78.8	83.5	54.4	0	64	52	69.6	60.8	87.4	48.1	3.4	5.9			
128	2019-03-29T10:17:13	0.2321	0.305	0.1499	0.443	62.08	-29.27	-20.09	349.25	458.84	696.47	0.2368	0.3151	0.3151	0.1502	0.4496	62.93	-30.89	-16.96	392.73	522.55	743.28	15116	0.037	0.0381	476.85	11.79	145.66	488.1				1.7734	69.8	57.6	78.8	82.2	57.4	66.3	78.8	83.4	54.3	0	63.9	51.8	69.5	60.7	87.3	47.9	3.5	5.9			
129	2019-03-29T10:17:43	0.2321	0.3047	0.1499	0.4429	62.06	-29.21	-20.16	353.53	464.27	705.65	0.2367	0.3148	0.3148	0.1502	0.4494	62.91	-30.84	-17.03	397.56	528.75	753.16	15116	0.036	0.038	476.85	11.93	145.64	488				1.7967	69.8	57.6	78.8	82.2	57.4	66.3	78.8	83.4	54.2	0	64	51.8	69.6	60.7	87.3	47.9	3.5	5.9			
130	2019-03-29T10:18:14	0.2319	0.3045	0.1499	0.4427	62.04	-29.2	-20.23	357.61	469.58	714.79	0.2366	0.3146	0.3146	0.1501	0.4493	62.9	-30.84	-17.1	402.15	534.87	762.98	15207	0.036	0.038	476.85	12.08	145.68	488				1.8197	69.9	57.6	78.8	82.3	57.4	66.4	78.8	83.5	54.3	0	63.9	51.8	69.6	60.7	87.4	48	3.5	5.9			
131	2019-03-29T10:18:44	0.232	0.3048	0.1499	0.4429	62.07	-29.24	-20.15	352.22	462.66	703.07	0.2367	0.3149	0.3149	0.1502	0.4495	62.92	-30.87	-17.02	396.08	526.93	750.4	15116	0.037	0.0381	476.85	11.89	145.65	488				1.7901	69.8	57.6	78.8	82.2	57.4	66.3	78.8	83.4	54.2	0	64	51.8	69.6	60.7	87.3	47.9	3.5	5.9			
132	2019-03-29T10:19:14	0.2319	0.3046	0.1498	0.4428	62.05	-29.24	-20.21	348.71	458.08	696.97	0.2365	0.3147	0.3147	0.1501	0.4493	62.9	-30.88	-17.08	392.16	521.76	743.92	15207	0.037	0.0381	476.85	11.78	145.69	488				1.7738	69.8	57.5	78.7	82.2	57.4	66.3	78.8	83.5	54.2	0	63.9	51.8	69.5	60.7	87.3	47.9	3.5	5.9			
133	2019-03-29T10:19:44	0.2318	0.3044	0.1498	0.4426	62.03	-29.21	-20.28	346.98	455.7	694.42	0.2364	0.3145	0.3145	0.1501	0.4492	62.89	-30.86	-17.15	390.21	519.11	741.25	15249	0.037	0.0381	476.85	11.72	145.74	488				1.7653	69.8	57.5	78.7	82.2	57.4	66.3	78.8	83.5	54.3	0	63.9	51.8	69.6	60.6	87.3	47.9	3.5	5.9			
134	2019-03-29T10:20:14	0.2319	0.3046	0.1498	0.4428	62.05	-29.23	-20.22	337.61	443.44	674.91	0.2365	0.3147	0.3147	0.1501	0.4493	62.9	-30.87	-17.09	379.67	505.1	720.42	15207	0.037	0.0381	476.85	11.4	145.69	488				1.717	69.8	57.5	78.7	82.2	57.4	66.3	78.8	83.5	54.3	0	63.9	51.8	69.6	60.6	87.3	47.9	3.5	5.9			
135	2019-03-29T10:20:44	0.2318	0.3043	0.1498	0.4426	62.03	-29.18	-20.3	338.29	444.15	677.04	0.2364	0.3144	0.3144	0.1501	0.4492	62.88	-30.83	-17.17	380.43	505.96	722.74	15249	0.036	0.038	476.85	11.43	145.51	488				1.7216	69.9	57.6	78.7	82.2	57.4	66.3	78.8	83.5	54.3	0	63.9	51.8	69.6	60.7	87.4	47.9	3.5	5.9			
136	2019-03-29T10:21:14	0.2319	0.3045	0.1498	0.4427	62.04	-29.2	-20.23	329.82	433.12	659.35	0.2365	0.3146	0.3146	0.1501	0.4493	62.9	-30.84	-17.1	370.91	493.35	703.82	15207	0.037	0.0381	476.85	11.14	145.71	488				1.6777	69.9	57.6	78.7	82.3	57.5	66.4	78.8	83.5	54.3	0	63.9	51.8	69.6	60.7	87.4	48	3.5	5.9			
137	2019-03-29T10:21:44	0.2316	0.3042	0.1498	0.4425	62.01	-29.19	-20.36	336.5	441.88	674.44	0.2362	0.3143	0.3143	0.15	0.4491	62.87	-30.85	-17.22	378.43	503.44	719.97	15379	0.037	0.0381	476.85	11.37	145.72	488				1.7131	69.9	57.6	78.7	82.3	57.5	66.4	78.8	83.5	54.4	0	63.8	51.9	69.5	60.7	87.4	48	3.5	5.9			
138	2019-03-29T10:22:14	0.2316	0.3041	0.1497	0.4424	62.01	-29.2	-20.37	336.52	441.94	674.74	0.2362	0.3143	0.3143	0.15	0.449	62.87	-30.86	-17.24	378.46	503.52	720.29	15380	0.037	0.0381	476.85	11.38	145.65	488				1.7136	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.5	54.4	0	63.8	51.8	69.5	60.6	87.4	47.9	3.5	5.9			
139	2019-03-29T10:22:45	0.2315	0.304	0.1497	0.4424	62	-29.2	-20.41	339.24	445.55	680.77	0.2361	0.3142	0.3142	0.15	0.449	62.86	-30.88	-17.27	381.52	507.68	726.73	15403	0.037	0.0381	476.85	11.48	145.49	488				1.7284	69.9	57.6	78.7	82.3	57.4	66.3	78.7	83.5	54.4	0	63.8	51.8	69.5	60.6	87.4	47.9	3.5	5.9			
140	2019-03-29T10:23:14	0.2317	0.3043	0.1498	0.4425	62.02	-29.2	-20.33	329.1	432.18	659.17	0.2363	0.3144	0.3144	0.15	0.4491	62.88	-30.86	-17.19	370.1	492.36	703.66	15268	0.037	0.0381	476.85	11.13	145.58	488				1.6751	69.9	57.6	78.7	82.2	57.4	66.3	78.8	83.5	54.3	0	63.9	51.8	69.6	60.7	87.3	47.9	3.5	5.9			
141	2019-03-29T10:23:44	0.2311	0.3035	0.1496	0.442	61.95	-29.15	-20.59	333.46	437.79	671.44	0.2357	0.3136	0.3136	0.1499	0.4486	62.81	-30.84	-17.45	375.05	498.98	716.9	15562	0.037	0.0381	476.85	11.31	145.29	487.9				1.7001	69.9	57.5	78.7	82.3	57.4	66.3	78.7	83.5	54.4	0	63.8	51.8	69.6	60.6	87.4	47.9	3.5	5.9			
142	2019-03-29T10:24:14	0.2313	0.3035	0.1497	0.4421	61.96	-29.11	-20.56	330.07	433.18	663.86	0.2359	0.3137	0.3137	0.1499	0.4487	62.82	-30.8	-17.41	371.21	493.67	708.8	15531	0.036	0.038	476.85	11.19	145.47	487.9				1.6829	69.9	57.6	78.7	82.3	57.5	66.4	78.8	83.6	54.5	0	63.8	51.9	69.6	60.7	87.4	48	3.5	5.9			
143	2019-03-29T10:24:44	0.2312	0.3035	0.1497	0.442	61.95	-29.11	-20.58	326.83	428.92	657.66	0.2358	0.3136	0.3136	0.1499	0.4486	62.81	-30.8	-17.44	367.57	488.84	702.2	15557	0.036	0.038	476.85	11.07	145.6	487.9				1.6674	69.9	57.6	78.7	82.3	57.5	66.4	78.8	83.6	54.5	0	63.8	51.9	69.6	60.7	87.4	48.1	3.5	5.9			
144	2019-03-29T10:25:14	0.2312	0.3034	0.1497	0.4419	61.94	-29.1	-20.61	322.61	423.36	649.58	0.2358	0.3135	0.3135	0.1499	0.4486	62.81	-30.8	-17.47	362.83	482.54	693.59	15647	0.037	0.038	476.85	10.94	145.43	487.9				1.6458	70	57.7	78.7	82.4	57.6	66.4	78.8	83.6	54.6	0	63.8	52	69.6	60.7	87.4	48.1	3.5	5.9			
145	2019-03-29T10:25:44	0.231	0.3033	0.1496	0.4419	61.94	-29.12	-20.65	325.1	426.74	655.31	0.2356	0.3135	0.3135	0.1498	0.4485	62.8	-30.82	-17.5	365.65	486.43	699.71	15647	0.037	0.0381	476.85	11.04	145.52	487.9				1.6595	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.6	54.5	0	63.7	51.8	69.6	60.6	87.4	48	3.5	5.9			
146	2019-03-29T10:26:14	0.2311	0.3033	0.1496	0.4419	61.94	-29.11	-20.65	325	426.58	654.98	0.2357	0.3135	0.3135	0.1499	0.4485	62.8	-30.82	-17.5	365.53	486.24	699.36	15647	0.037	0.0381	476.85	11.02	145.61	487.9				1.6587	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.6	54.5	0	63.7	51.9	69.6	60.6	87.4	48	3.5	5.9			
147	2019-03-29T10:26:44	0.231	0.3032	0.1496	0.4418	61.93	-29.12	-20.67	325.77	427.61	656.82	0.2356	0.3134	0.3134	0.1498	0.4485	62.8	-30.82	-17.52	366.4	487.43	701.33	15647	0.037	0.0381	476.85	11.05	145.65	487.9				1.6633	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.6	54.5	0	63.8	51.9	69.6	60.6	87.4	48	3.5	5.9			
148	2019-03-29T10:27:14	0.2311	0.3033	0.1496	0.4419	61.94	-29.13	-20.63	322.13	422.86	649.06	0.2357	0.3135	0.3135	0.1498	0.4485	62.8	-30.83	-17.48	362.3	482	693.04	15647	0.037	0.0381	476.85	10.91	145.65	487.9				1.6442	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.6	54.5	0	63.7	51.9	69.5	60.6	87.4	48	3.5	5.9			
149	2019-03-29T10:27:44	0.231	0.3032	0.1496	0.4418	61.93	-29.1	-20.67	322.23	422.89	649.65	0.2356	0.3134	0.3134	0.1498	0.4485	62.79	-30.81	-17.52	362.41	482.05	693.69	15647	0.037	0.0381	476.85	10.93	145.67	487.9				1.645	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.6	54.6	0	63.8	51.9	69.6	60.7	87.4	48	3.5	5.9			
150	2019-03-29T10:28:14	0.2308	0.3029	0.1496	0.4416	61.91	-29.1	-20.76	324.5	425.89	655.47	0.2354	0.3132	0.3132	0.1498	0.4483	62.77	-30.82	-17.61	364.98	485.56	699.94	15718	0.037	0.0381	476.85	11.02	145.53	487.8				1.6579	69.9	57.6	78.7	82.3	57.5	66.4	78.7	83.6	54.5	0	63.7	51.8	69.6	60.6	87.4	48	3.5	5.9			
151	2019-03-29T10:28:45	0.2299	0.3013	0.1494	0.4405	61.76	-28.86	-21.29	267.46	350.42	545.29	0.2345	0.3116	0.3116	0.1496	0.4472	62.64	-30.65	-18.13	300.87	399.82	582.59	16094	0.036	0.0379	476.85	9.14	145.35	487.6				1.3702	69.9	57.5	78.7	82.2	57.4	66.4	78.7	83.6	54.5	0	63.8	51.7	69.7	60.6	87.3	48	3.5	5.9			
152	2019-03-29T10:29:14	0.2309	0.3029	0.1496	0.4416	61.91	-29.07	-20.76	311.55	408.77	629.08	0.2355	0.3131	0.3131	0.1498	0.4483	62.77	-30.79	-17.61	350.41	466.03	671.78	15717	0.036	0.038	476.85	10.57	145.6	487.8				1.5911	70	57.6	78.7	82.3	57.6	66.4	78.7	83.6	54.6	0	63.8	51.9	69.6	60.7	87.4	48.1	3.5	5.9			
153	2019-03-29T10:29:44	0.2308	0.3027	0.1496	0.4415	61.89	-29.03	-20.83	309.61	406.1	625.85	0.2353	0.3129	0.3129	0.1498	0.4482	62.75	-30.76	-17.67	348.22	463.04	668.38	15787	0.036	0.038	476.85	10.51	145.65	487.8				1.5817	70	57.7	78.7	82.3	57.6	66.5	78.8	83.6	54.7	0	63.8	52	69.6	60.7	87.4	48.1	3.5	5.9			
154	2019-03-29T10:30:15	0.2302	0.3019	0.1494	0.4409	61.82	-28.99	-21.09	302.47	396.68	614.69	0.2348	0.3122	0.3122	0.1496	0.4477	62.69	-30.76	-17.92	340.22	452.5	656.55	15820	0.036	0.038	476.85	10.32	145.25	487.7				1.5482	69.8	57.4	78.7	82	57.3	66.3	78.7	83.5	54.4	0	63.9	51.6	69.8	60.5	87.2	47.9	3.5	5.9			
155	2019-03-29T10:30:45	0.2304	0.3023	0.1495	0.4412	61.85	-29.01	-20.98	300.96	394.74	610.27	0.235	0.3125	0.3125	0.1497	0.4479	62.72	-30.76	-17.82	338.51	450.2	651.8	15820	0.036	0.038	476.85	10.24	145.46	487.8				1.5391	69.9	57.5	78.7	82.2	57.5	66.4	78.7	83.6	54.5	0	63.8	51.8	69.7	60.6	87.3	48	3.5	5.9			
156	2019-03-29T10:31:15	0.2304	0.3022	0.1495	0.4411	61.85	-29.02	-20.99	317.23	416.12	643.47	0.235	0.3125	0.3125	0.1496	0.4478	62.72	-30.77	-17.83	356.82	474.59	687.27	15820	0.036	0.038	476.85	10.8	145.39	487.8				1.6232	69.9	57.5	78.7	82.2	57.4	66.4	78.7	83.6	54.5	0	63.8	51.8	69.7	60.6	87.3	48	3.5	5.9			
157	2019-03-29T10:31:45	0.2296	0.3012	0.1492	0.4404	61.75	-28.96	-21.35	297.77	390.51	608.37	0.2342	0.3115	0.3115	0.1494	0.4472	62.64	-30.77	-18.17	334.98	445.66	649.94	16170	0.036	0.0381	476.85	10.18	145.3	487.6				1.5279	69.8	57.4	78.6	82.1	57.3	66.3	78.6	83.6	54.5	0	63.6	51.6	69.7	60.4	87.3	47.9	3.5	5.9			
158	2019-03-29T10:32:15	0.2306	0.3026	0.1495	0.4414	61.88	-29.1	-20.86	313.38	411.33	634.4	0.2351	0.3129	0.3129	0.1497	0.4481	62.75	-30.83	-17.71	352.49	469.04	677.5	15788	0.037	0.0381	476.85	10.64	145.63	487.8				1.6021	69.9	57.5	78.6	82.2	57.5	66.4	78.7	83.6	54.5	0	63.7	51.8	69.6	60.6	87.3	48	3.5	5.9			
159	2019-03-29T10:32:45	0.2307	0.3028	0.1495	0.4416	61.9	-29.13	-20.8	315.99	414.88	639.06	0.2352	0.3131	0.3131	0.1497	0.4482	62.77	-30.86	-17.65	355.42	473.05	682.45	15787	0.037	0.0381	476.85	10.72	145.82	487.8				1.6148	69.9	57.5	78.6	82.3	57.5	66.4	78.7	83.6	54.5	0	63.6	51.8	69.5	60.6	87.4	48	3.5	5.9			
160	2019-03-29T10:33:15	0.2299	0.3014	0.1493	0.4406	61.78	-28.96	-21.26	287.56	377.1	586.37	0.2344	0.3118	0.3118	0.1495	0.4473	62.66	-30.76	-18.09	323.47	430.28	626.41	16094	0.036	0.0381	476.85	9.83	145.22	487.7				1.474	69.9	57.5	78.6	82.2	57.4	66.4	78.7	83.6	54.5	0	63.7	51.7	69.7	60.5	87.3	48	3.5	5.9			
161	2019-03-29T10:33:45	0.2304	0.3024	0.1494	0.4412	61.86	-29.08	-20.96	313.74	411.79	636.34	0.2349	0.3127	0.3127	0.1496	0.4479	62.73	-30.84	-17.79	352.9	469.65	679.59	15820	0.037	0.0381	476.85	10.69	145.26	487.8				1.6048	69.8	57.5	78.6	82.1	57.4	66.3	78.7	83.5	54.4	0	63.7	51.7	69.6	60.5	87.3	47.9	3.5	5.9			
162	2019-03-29T10:34:15	0.23	0.3019	0.1493	0.4409	61.82	-29.08	-21.12	317.34	416.56	645.83	0.2345	0.3122	0.3122	0.1494	0.4476	62.7	-30.86	-17.94	356.98	475.23	689.81	16037	0.037	0.0382	476.85	10.83	145.29	487.7				1.626	69.8	57.4	78.6	82.2	57.4	66.3	78.6	83.6	54.5	0	63.6	51.7	69.6	60.4	87.3	47.9	3.5	5.9			
163	2019-03-29T10:34:45	0.2301	0.3021	0.1493	0.441	61.84	-29.1	-21.05	311.64	409.12	633.43	0.2347	0.3124	0.3124	0.1495	0.4478	62.71	-30.87	-17.88	350.56	466.7	676.53	15820	0.037	0.0382	476.85	10.63	145.19	487.8				1.5961	69.7	57.4	78.6	82	57.3	66.2	78.6	83.5	54.3	0	63.8	51.5	69.7	60.4	87.2	47.8	3.5	5.9			
164	2019-03-29T10:35:15	0.23	0.3019	0.1493	0.4409	61.82	-29.09	-21.11	309.48	406.28	629.8	0.2345	0.3123	0.3123	0.1494	0.4476	62.7	-30.87	-17.94	348.14	463.5	672.68	16037	0.037	0.0382	476.85	10.56	145.35	487.7				1.5867	69.8	57.4	78.6	82.2	57.4	66.3	78.6	83.6	54.5	0	63.6	51.7	69.6	60.4	87.3	47.9	3.5	5.9			
165	2019-03-29T10:35:45	0.23	0.3017	0.1493	0.4407	61.8	-29.01	-21.18	287.85	377.63	586.27	0.2345	0.312	0.312	0.1495	0.4475	62.68	-30.8	-18.01	323.8	430.85	626.25	16049	0.036	0.0381	476.85	9.81	145.39	487.7				1.4746	69.9	57.5	78.6	82.2	57.4	66.4	78.7	83.6	54.5	0	63.7	51.7	69.7	60.5	87.3	48	3.5	5.9			
166	2019-03-29T10:36:15	0.2298	0.3017	0.1492	0.4408	61.8	-29.07	-21.19	302.18	396.66	615.86	0.2344	0.3121	0.3121	0.1494	0.4475	62.68	-30.86	-18.01	339.93	452.59	657.82	16064	0.037	0.0382	476.85	10.32	145.22	487.7				1.549	69.8	57.4	78.6	82.1	57.3	66.3	78.6	83.6	54.5	0	63.6	51.6	69.6	60.4	87.3	47.9	3.5	5.9			
167	2019-03-29T10:36:45	0.2297	0.3014	0.1492	0.4406	61.78	-29.06	-21.28	304.58	399.79	621.89	0.2342	0.3118	0.3118	0.1493	0.4473	62.66	-30.86	-18.1	342.65	456.22	664.33	16094	0.037	0.0382	476.85	10.41	145.27	487.7				1.5628	69.7	57.3	78.5	82.1	57.3	66.2	78.6	83.5	54.4	0	63.6	51.5	69.6	60.3	87.2	47.8	3.5	5.9			
168	2019-03-29T10:37:16	0.2265	0.2958	0.1486	0.4367	61.29	-28.33	-23.09	187.16	244.35	394.67	0.2308	0.3064	0.3064	0.1486	0.4437	62.2	-30.37	-19.86	210.65	279.62	422.26	17881	0.036	0.0378	476.85	6.54	144.62	487.1				0.9703	69.7	57.1	78.4	81.9	57.2	66.3	78.6	83.7	54.6	0	63.3	51.3	69.9	60.1	87.2	47.8	3.6	6			
169	2019-03-29T10:37:45	0.2292	0.3007	0.1491	0.44	61.71	-29	-21.52	279.92	367.28	574.19	0.2337	0.3111	0.3111	0.1492	0.4469	62.6	-30.82	-18.33	314.94	419.28	613.51	16439	0.037	0.0382	476.85	9.6	145.22	487.6				1.4388	69.8	57.3	78.5	82.2	57.3	66.3	78.6	83.6	54.5	0	63.4	51.6	69.6	60.3	87.3	47.8	3.6	5.9			
170	2019-03-29T10:38:15	0.2297	0.3014	0.1492	0.4406	61.78	-29.05	-21.28	287.58	377.44	587.18	0.2342	0.3118	0.3118	0.1493	0.4473	62.66	-30.85	-18.1	323.53	430.72	627.27	16094	0.037	0.0382	476.85	9.82	145.43	487.7				1.4755	69.7	57.3	78.5	82	57.3	66.2	78.6	83.5	54.4	0	63.6	51.5	69.6	60.3	87.2	47.8	3.5	5.9			
171	2019-03-29T10:38:45	0.2294	0.3013	0.1491	0.4404	61.76	-29.09	-21.35	302.76	397.54	619.29	0.234	0.3117	0.3117	0.1492	0.4472	62.65	-30.9	-18.16	340.62	453.73	661.53	16170	0.037	0.0383	476.85	10.36	145.23	487.7				1.5544	69.7	57.2	78.5	82	57.2	66.2	78.5	83.5	54.3	0	63.5	51.4	69.6	60.3	87.2	47.7	3.6	5.9			
172	2019-03-29T10:39:15	0.2292	0.3011	0.149	0.4403	61.74	-29.12	-21.43	305.47	401.26	626.12	0.2337	0.3115	0.3115	0.1491	0.4471	62.63	-30.94	-18.24	343.7	458.05	668.86	16412	0.037	0.0383	476.85	10.48	145.02	487.6				1.5693	69.7	57.2	78.4	82.1	57.2	66.2	78.5	83.6	54.4	0	63.3	51.5	69.4	60.2	87.3	47.7	3.6	5.9			
173	2019-03-29T10:39:45	0.2292	0.3011	0.149	0.4403	61.75	-29.13	-21.41	305.95	401.89	626.88	0.2337	0.3115	0.3115	0.1491	0.4471	62.64	-30.94	-18.22	344.23	458.75	669.66	16412	0.037	0.0383	476.85	10.5	145	487.7				1.5722	69.7	57.2	78.4	82.2	57.2	66.2	78.5	83.6	54.5	0	63.3	51.5	69.4	60.2	87.3	47.7	3.6	5.9			
174	2019-03-29T10:40:15	0.2294	0.3013	0.1491	0.4405	61.77	-29.11	-21.33	298.32	391.8	610.08	0.234	0.3117	0.3117	0.1492	0.4473	62.65	-30.92	-18.14	335.63	447.16	651.7	16170	0.037	0.0383	476.85	10.21	145.27	487.7				1.5313	69.7	57.2	78.5	82	57.2	66.2	78.5	83.5	54.3	0	63.5	51.4	69.6	60.2	87.2	47.7	3.6	5.9			
175	2019-03-29T10:40:46	0.2263	0.2957	0.1485	0.4366	61.28	-28.38	-23.14	185.52	242.34	391.79	0.2306	0.3063	0.3063	0.1484	0.4436	62.2	-30.43	-19.9	208.82	277.36	419.2	17884	0.036	0.0379	476.85	6.49	144.71	487.1				0.9627	69.6	57	78.4	81.8	57	66.2	78.5	83.6	54.5	0	63.3	51.1	69.9	60	87.1	47.7	3.7	6			
176	2019-03-29T10:41:16	0.229	0.3007	0.1489	0.44	61.72	-29.09	-21.53	292.4	384.01	600.44	0.2335	0.3112	0.3112	0.149	0.4469	62.61	-30.92	-18.33	329	438.42	641.48	16439	0.037	0.0383	476.85	10.04	145.13	487.6				1.5026	69.7	57.1	78.4	82.1	57.1	66.1	78.5	83.5	54.3	0	63.3	51.4	69.5	60.1	87.2	47.6	3.6	5.9			
177	2019-03-29T10:41:45	0.229	0.3009	0.1489	0.4401	61.73	-29.12	-21.49	292.41	384.12	600.11	0.2336	0.3113	0.3113	0.149	0.447	62.62	-30.95	-18.29	329.01	438.53	641.1	16439	0.037	0.0383	476.85	10.04	145.14	487.6				1.5033	69.7	57.1	78.4	82.1	57.2	66.1	78.5	83.6	54.4	0	63.3	51.4	69.4	60.2	87.2	47.6	3.6	5.9			
