;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
10	2019-03-22T09:20:42	0.3637	0.401	0.2053	0.5094	69.54	-11.83	24.02	37964.93	41865.86	24561.59	0.3698	0.402	0.402	0.2088	0.5107	69.61	-10.12	25.38	41409.22	45012.25	25557.23	4603	0.021	0.0162	552.21	622.39	274.58	568.9				156.3216	88.9	87.1	91.8	96.5	84	86.4	90.8	92.3	82.4	52.8	84.2	83	76.8	87.6	97.8	81.2	1.5	3.1			
11	2019-03-22T09:21:12	0.3635	0.4008	0.2053	0.5093	69.53	-11.83	23.92	36707.04	40481	23806.02	0.3696	0.4018	0.4018	0.2087	0.5106	69.6	-10.14	25.28	40037.42	43528.1	24772.55	4608	0.021	0.0162	552.21	601.74	273.95	568.8				151.0406	88.9	87.1	91.9	96.5	84	86.4	90.9	92.3	82.4	53	84.3	83	76.9	87.6	97.8	81.2	1.5	3.1			
12	2019-03-22T09:21:42	0.3636	0.401	0.2053	0.5094	69.54	-11.84	24	37199.71	41025.68	24082.26	0.3697	0.4019	0.4019	0.2088	0.5107	69.61	-10.13	25.36	40574.79	44110.35	25057.85	4604	0.021	0.0162	550.45	610.14	274.58	568.9				153.1637	88.9	87.1	91.9	96.5	84	86.4	90.8	92.3	82.3	52.8	84.2	83	76.8	87.6	97.8	81.2	1.5	3.1			
13	2019-03-22T09:22:12	0.3636	0.4009	0.2053	0.5093	69.53	-11.79	23.96	37628.04	41483.09	24372.53	0.3697	0.4018	0.4018	0.2088	0.5106	69.6	-10.1	25.32	41040.41	44602.86	25361.31	4603	0.021	0.0162	550.45	617.31	274.58	568.9				154.94	89	87.1	91.9	96.5	84	86.4	90.9	92.3	82.4	53.1	84.3	83	76.9	87.6	97.8	81.3	1.5	3.1			
14	2019-03-22T09:22:42	0.3635	0.4008	0.2053	0.5093	69.53	-11.8	23.92	37821.35	41697.3	24519.64	0.3696	0.4017	0.4017	0.2088	0.5106	69.59	-10.1	25.28	41251.36	44835.31	25514.83	4606	0.021	0.0162	550.45	620.28	274.61	568.9				155.7006	89	87.2	91.9	96.5	84	86.5	90.9	92.3	82.4	53.1	84.3	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
15	2019-03-22T09:23:12	0.3635	0.4008	0.2053	0.5093	69.53	-11.83	23.93	38320.41	42258.22	24844.75	0.3696	0.4018	0.4018	0.2087	0.5106	69.6	-10.13	25.29	41796.82	45438.41	25852.27	4606	0.021	0.0162	552.21	629.24	274.19	568.8				157.7142	88.9	87.1	91.9	96.5	84	86.4	90.9	92.3	82.4	52.9	84.3	83	76.9	87.6	97.8	81.2	1.5	3.1			
16	2019-03-22T09:23:42	0.3636	0.4008	0.2053	0.5093	69.53	-11.79	23.93	39156.4	43166.93	25376.6	0.3697	0.4018	0.4018	0.2088	0.5106	69.6	-10.1	25.29	42707.02	46415.8	26406.03	4604	0.021	0.0162	550.45	642.19	274.18	568.9				161.1512	89	87.2	91.9	96.5	84	86.5	90.9	92.3	82.4	53.1	84.4	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
17	2019-03-22T09:24:12	0.3637	0.4009	0.2054	0.5094	69.53	-11.78	23.97	39978.75	44071.41	25884.82	0.3698	0.4018	0.4018	0.2088	0.5106	69.6	-10.09	25.33	43604.06	47386.52	26935.46	4602	0.021	0.0162	550.45	655.78	274.36	568.9				164.515	89	87.2	91.9	96.5	84	86.5	90.9	92.3	82.4	53.1	84.4	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
18	2019-03-22T09:24:42	0.3637	0.4009	0.2054	0.5094	69.54	-11.79	23.99	40313.43	44440.54	26086.73	0.3698	0.4019	0.4019	0.2088	0.5107	69.6	-10.09	25.35	43969.31	47782.1	27145.05	4602	0.021	0.0162	550.45	661.08	273.78	568.9				165.8093	89	87.1	91.9	96.5	84	86.5	90.9	92.3	82.4	53	84.3	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
19	2019-03-22T09:25:12	0.3639	0.401	0.2055	0.5094	69.54	-11.74	24.04	41669.08	45918.14	26925.55	0.37	0.4019	0.4019	0.2089	0.5107	69.61	-10.05	25.4	45444.97	49369.07	28014.22	4597	0.021	0.0161	550.45	682.82	274.2	568.9				171.3738	89	87.2	91.9	96.5	84.1	86.5	90.9	92.3	82.4	53.2	84.4	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
20	2019-03-22T09:25:42	0.364	0.4011	0.2055	0.5095	69.55	-11.74	24.1	42800.79	47165.35	27616.61	0.3701	0.4021	0.4021	0.209	0.5108	69.62	-10.04	25.46	46679.08	50707.55	28732.74	4594	0.021	0.0162	550.45	701.37	274.39	569				176.0316	89	87.2	91.9	96.5	84	86.5	90.9	92.3	82.4	53.1	84.3	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
21	2019-03-22T09:26:12	0.3639	0.401	0.2055	0.5094	69.54	-11.73	24.04	42297.52	46607.01	27331.9	0.37	0.4019	0.4019	0.2089	0.5107	69.61	-10.04	25.4	46129.88	50110.33	28436.39	4596	0.021	0.0161	550.45	692.52	274.7	569				173.9525	89	87.2	91.9	96.5	84.1	86.5	90.9	92.3	82.4	53.1	84.4	83.1	77	87.7	97.8	81.3	1.5	3.1			
22	2019-03-22T09:26:42	0.3635	0.4008	0.2053	0.5093	69.53	-11.8	23.92	41379.88	45620.74	26827.85	0.3696	0.4018	0.4018	0.2088	0.5106	69.59	-10.11	25.28	45132.59	49055.48	27915.65	4606	0.021	0.0162	552.21	678.14	274	568.9				170.2063	89	87.2	91.9	96.5	84	86.5	90.9	92.3	82.4	53	84.4	83.1	76.9	87.7	97.8	81.3	1.5	3.1			
23	2019-03-22T09:27:12	0.3628	0.4003	0.205	0.509	69.49	-11.89	23.64	37263.55	41117.18	24336.25	0.3689	0.4013	0.4013	0.2085	0.5103	69.56	-10.22	25.01	40648.76	44223.49	25331.23	4624	0.021	0.0162	550.45	611.52	273.83	568.7				153.3061	88.9	87.1	91.9	96.5	84	86.5	90.9	92.3	82.3	52.8	84.4	83	77	87.6	97.7	81.2	1.5	3.1			
24	2019-03-22T09:27:42	0.3614	0.3994	0.2045	0.5084	69.43	-12.07	23.14	32366.24	35770.75	21422.92	0.3674	0.4005	0.4005	0.2079	0.5097	69.5	-10.43	24.51	35315.16	38490.53	22308.47	4658	0.021	0.0163	550.45	532.85	273.44	568.3				133.2613	88.9	87	91.9	96.4	83.9	86.4	90.9	92.2	82.2	52.4	84.4	82.9	77	87.6	97.7	81.1	1.5	3.1			
25	2019-03-22T09:28:12	0.3616	0.3995	0.2045	0.5085	69.44	-12.06	23.21	32866.58	36320.58	21716.82	0.3676	0.4006	0.4006	0.2079	0.5098	69.51	-10.41	24.58	35860.51	39079.86	22612.7	4654	0.021	0.0163	550.45	540.91	273.74	568.4				135.2702	88.9	87	91.9	96.4	83.9	86.4	90.9	92.2	82.2	52.4	84.4	82.9	77	87.6	97.7	81.1	1.5	3.1			
26	2019-03-22T09:28:42	0.3625	0.4001	0.2049	0.5089	69.48	-11.93	23.55	36127.76	39876.96	23653.69	0.3686	0.4011	0.4011	0.2083	0.5102	69.55	-10.26	24.92	39411.76	42893.81	24622.47	4630	0.021	0.0162	552.21	592.8	273.68	568.6				148.6495	88.9	87.1	91.9	96.4	83.9	86.4	90.9	92.2	82.3	52.7	84.4	83	77	87.6	97.7	81.2	1.5	3.1			
27	2019-03-22T09:29:12	0.3626	0.4002	0.205	0.5089	69.48	-11.91	23.58	37389.66	41261.61	24456.4	0.3687	0.4012	0.4012	0.2084	0.5102	69.55	-10.24	24.95	40787.08	44381.37	25457.2	4627	0.021	0.0162	552.21	613.67	274.06	568.6				153.793	88.9	87.1	91.9	96.5	84	86.5	91	92.2	82.3	52.8	84.4	83	77	87.7	97.7	81.2	1.5	3.1			
28	2019-03-22T09:29:42	0.3627	0.4002	0.205	0.5089	69.48	-11.87	23.6	38180.83	42122.73	24957.05	0.3688	0.4012	0.4012	0.2085	0.5102	69.55	-10.21	24.96	41648.63	45307.24	25978.4	4625	0.021	0.0162	552.21	625.9	273.99	568.7				157.0527	89	87.2	92	96.5	84	86.5	91	92.3	82.4	53	84.5	83.1	77.1	87.7	97.7	81.3	1.5	3.1			
29	2019-03-22T09:30:12	0.363	0.4003	0.2051	0.509	69.49	-11.84	23.69	37634.35	41506.83	24540.67	0.369	0.4013	0.4013	0.2086	0.5103	69.56	-10.16	25.05	41050.84	44640.21	25543.94	4618	0.021	0.0162	550.45	617.48	273.94	568.7				154.7818	89	87.2	92	96.5	84.1	86.5	91	92.3	82.4	53	84.5	83.1	77	87.7	97.8	81.3	1.5	3.1			
30	2019-03-22T09:30:42	0.3631	0.4003	0.2052	0.5091	69.49	-11.8	23.71	38106.7	42016.11	24827.59	0.3692	0.4013	0.4013	0.2086	0.5103	69.56	-10.13	25.07	41564.84	45186.54	25842.75	4616	0.021	0.0161	550.45	625.09	274.15	568.8				156.6785	89	87.2	92	96.5	84.1	86.6	91	92.3	82.4	53.1	84.5	83.2	77.1	87.8	97.8	81.3	1.5	3.1			
31	2019-03-22T09:31:12	0.363	0.4002	0.2052	0.509	69.49	-11.81	23.66	37198.81	41016.02	24263.57	0.3691	0.4012	0.4012	0.2086	0.5103	69.56	-10.13	25.02	40575.27	44112.72	25256.91	4618	0.021	0.0161	550.45	609.91	274.42	568.8				152.995	89	87.2	92	96.5	84.1	86.6	91	92.3	82.4	53	84.5	83.2	77.1	87.8	97.8	81.3	1.5	3.1			
32	2019-03-22T09:31:43	0.3626	0.3999	0.205	0.5088	69.46	-11.85	23.49	33494.79	36946.42	21942.26	0.3686	0.4009	0.4009	0.2084	0.5101	69.53	-10.18	24.85	36538.09	39740.78	22845.28	4628	0.021	0.0161	550.45	550.07	274.28	568.7				137.7822	89	87.2	92	96.5	84.1	86.5	91	92.3	82.3	52.8	84.5	83.1	77.1	87.7	97.8	81.3	1.5	3.1			
33	2019-03-22T09:32:13	0.3622	0.3997	0.2048	0.5087	69.45	-11.91	23.37	32398.38	35755.71	21298.51	0.3682	0.4007	0.4007	0.2083	0.51	69.52	-10.25	24.73	35344.79	38464.84	22178.01	4637	0.021	0.0162	552.21	531.86	274.25	568.6				133.3168	89	87.1	92	96.5	84	86.5	91	92.3	82.3	52.7	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
34	2019-03-22T09:32:43	0.3622	0.3997	0.2049	0.5087	69.45	-11.89	23.37	32369.54	35717.67	21274.84	0.3683	0.4007	0.4007	0.2083	0.51	69.52	-10.23	24.73	35312.65	38423.61	22152.79	4637	0.021	0.0161	552.21	531.81	274.37	568.6				133.1819	89	87.2	92	96.5	84.1	86.5	91	92.3	82.3	52.7	84.5	83.1	77.1	87.7	97.8	81.2	1.5	3.1			
35	2019-03-22T09:33:13	0.3625	0.3999	0.205	0.5088	69.46	-11.87	23.47	34621.65	38195.85	22697.58	0.3685	0.4009	0.4009	0.2084	0.5101	69.53	-10.2	24.83	37768.44	41085.79	23631.9	4630	0.021	0.0161	550.45	568.79	274	568.6				142.408	89	87.1	92	96.5	84	86.5	91	92.3	82.3	52.7	84.5	83.1	77.1	87.7	97.8	81.2	1.5	3.1			
36	2019-03-22T09:33:43	0.3625	0.4	0.205	0.5088	69.47	-11.88	23.5	34613.77	38189.18	22676.99	0.3686	0.401	0.401	0.2084	0.5101	69.54	-10.21	24.86	37759.65	41078.09	23609.33	4629	0.021	0.0162	550.45	568.39	274.06	568.6				142.3612	89	87.1	92	96.5	84	86.5	91	92.2	82.3	52.6	84.5	83.1	77	87.7	97.8	81.2	1.5	3.1			
37	2019-03-22T09:34:13	0.3621	0.3997	0.2048	0.5086	69.44	-11.91	23.33	33022.5	36446.08	21725.69	0.3681	0.4007	0.4007	0.2082	0.5099	69.52	-10.25	24.69	36026.24	39208.48	22623.35	4640	0.021	0.0162	550.45	542.97	273.85	568.5				135.8473	89	87.1	92	96.5	84	86.5	91	92.3	82.3	52.6	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
38	2019-03-22T09:34:43	0.3619	0.3995	0.2047	0.5086	69.44	-11.94	23.26	32074.4	35408.24	21144.76	0.3679	0.4005	0.4005	0.2081	0.5098	69.51	-10.29	24.62	34993.11	38094.43	22019.52	4645	0.021	0.0162	550.45	527.33	273.86	568.5				131.9767	88.9	87.1	92	96.5	84	86.5	91	92.3	82.3	52.6	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
39	2019-03-22T09:35:13	0.3617	0.3994	0.2047	0.5085	69.43	-11.96	23.2	32143.24	35490.59	21224.85	0.3678	0.4004	0.4004	0.2081	0.5098	69.5	-10.31	24.56	35069.35	38185.48	22105.12	4648	0.021	0.0162	550.45	528.24	274.23	568.5				132.3058	88.9	87.1	92	96.5	84	86.5	91	92.2	82.2	52.5	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
40	2019-03-22T09:35:43	0.3616	0.3993	0.2046	0.5084	69.42	-11.98	23.15	31300.66	34565.56	20694.18	0.3676	0.4004	0.4004	0.208	0.5097	69.5	-10.33	24.51	34150.66	37192.12	21552.32	4652	0.021	0.0162	550.45	514.55	273.74	568.4				128.8035	88.9	87.1	92	96.5	84	86.5	91	92.2	82.2	52.5	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
41	2019-03-22T09:36:13	0.3616	0.3993	0.2046	0.5084	69.42	-11.97	23.14	32083.13	35428.55	21216.26	0.3676	0.4003	0.4003	0.208	0.5097	69.49	-10.33	24.5	35004.89	38120.3	22097.92	4652	0.021	0.0162	550.45	527.31	274.22	568.4				132.0492	88.9	87.1	92	96.5	84	86.5	91	92.2	82.2	52.4	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
42	2019-03-22T09:36:43	0.3617	0.3994	0.2047	0.5085	69.43	-11.96	23.2	32198.69	35552.12	21257.88	0.3678	0.4004	0.4004	0.2081	0.5098	69.5	-10.31	24.56	35130	38250.85	22139.05	4648	0.021	0.0162	550.45	529.32	274.36	568.5				132.5412	88.9	87.1	92	96.5	84	86.5	91	92.2	82.2	52.4	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
43	2019-03-22T09:37:13	0.3618	0.3995	0.2047	0.5085	69.43	-11.95	23.23	32878.28	36299.71	21693.61	0.3678	0.4005	0.4005	0.2081	0.5098	69.5	-10.3	24.59	35870.8	39054.82	22591.32	4648	0.021	0.0162	550.45	540.38	274.24	568.5				135.2714	88.9	87.1	92	96.5	84	86.5	91	92.2	82.2	52.5	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
44	2019-03-22T09:37:43	0.3618	0.3994	0.2047	0.5085	69.43	-11.94	23.21	32333.97	35695.48	21341.24	0.3678	0.4004	0.4004	0.2081	0.5098	69.5	-10.29	24.57	35276.57	38405.02	22224.65	4648	0.021	0.0162	550.45	531.47	274.03	568.5				133.0695	89	87.1	92	96.5	84	86.5	91	92.2	82.3	52.6	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
45	2019-03-22T09:38:13	0.3619	0.3995	0.2048	0.5085	69.43	-11.93	23.25	32707	36104.12	21563.64	0.3679	0.4005	0.4005	0.2082	0.5098	69.51	-10.28	24.61	35683.57	38842.63	22457.06	4645	0.021	0.0162	550.45	537.8	274.26	568.5				134.6064	88.9	87.1	92	96.5	84	86.5	91	92.3	82.2	52.5	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
46	2019-03-22T09:38:43	0.3621	0.3997	0.2048	0.5087	69.45	-11.92	23.35	34374.03	37940.32	22608.19	0.3682	0.4007	0.4007	0.2082	0.5099	69.52	-10.26	24.71	37501.35	40814.79	23542.52	4640	0.021	0.0162	550.45	565.14	274.33	568.5				141.4267	88.9	87.1	91.9	96.5	84	86.5	91	92.3	82.2	52.5	84.4	83.1	77	87.7	97.8	81.2	1.5	3.1			
47	2019-03-22T09:39:13	0.362	0.3996	0.2048	0.5086	69.44	-11.92	23.31	33536.11	37015.87	22077.71	0.3681	0.4006	0.4006	0.2082	0.5099	69.51	-10.26	24.67	36587.85	39821.53	22991.96	4641	0.021	0.0162	550.45	551.22	274.27	568.5				137.9904	88.9	87.1	91.9	96.5	84	86.5	91	92.2	82.2	52.4	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
48	2019-03-22T09:39:43	0.3621	0.3997	0.2048	0.5087	69.45	-11.95	23.35	34365.13	37939.76	22609.04	0.3681	0.4007	0.4007	0.2082	0.5099	69.52	-10.28	24.71	37493.08	40814.48	23544.34	4641	0.021	0.0162	550.45	565.09	274.15	568.5				141.391	88.9	87.1	91.9	96.5	84	86.4	90.9	92.2	82.2	52.3	84.4	83	77	87.6	97.7	81.1	1.5	3.1			
49	2019-03-22T09:40:13	0.3619	0.3996	0.2047	0.5086	69.44	-11.97	23.29	33076.16	36521.44	21795.15	0.368	0.4006	0.4006	0.2081	0.5099	69.51	-10.3	24.64	36087.84	39290.66	22698.12	4645	0.021	0.0162	550.45	544.09	274.36	568.5				136.0486	88.9	87.1	91.9	96.5	84	86.4	90.9	92.2	82.1	52.2	84.4	83	77	87.6	97.7	81.1	1.5	3.1			
50	2019-03-22T09:40:43	0.3618	0.3994	0.2047	0.5085	69.42	-11.94	23.19	32551.96	35936.98	21494.35	0.3678	0.4004	0.4004	0.2081	0.5098	69.5	-10.29	24.55	35515.58	38664.82	22386.96	4648	0.021	0.0162	550.45	535.26	274.29	568.5				133.961	88.9	87.1	92	96.5	84	86.5	91	92.2	82.2	52.4	84.5	83.1	77.1	87.7	97.7	81.2	1.5	3.1			
51	2019-03-22T09:41:13	0.3616	0.3993	0.2046	0.5084	69.42	-11.99	23.14	32219.9	35582.88	21305.91	0.3676	0.4003	0.4003	0.208	0.5097	69.49	-10.33	24.5	35154.97	38285.35	22190.45	4653	0.021	0.0162	550.45	530	274.05	568.4				132.5776	88.9	87	91.9	96.5	84	86.4	91	92.2	82.1	52.1	84.4	83	77	87.6	97.7	81.1	1.5	3.1			
52	2019-03-22T09:41:43	0.3612	0.3992	0.2044	0.5083	69.41	-12.06	23.04	32479.12	35891.01	21543.6	0.3673	0.4002	0.4002	0.2078	0.5096	69.48	-10.4	24.4	35441.18	38620.52	22440.8	4662	0.021	0.0162	550.45	534.96	273.96	568.3				133.6191	88.8	87	91.9	96.5	83.9	86.4	90.9	92.2	82	51.8	84.4	82.9	77	87.6	97.7	81	1.5	3.1			
53	2019-03-22T09:42:13	0.3606	0.3988	0.2041	0.5081	69.39	-12.17	22.82	30860.29	34135.21	20594.51	0.3666	0.3999	0.3999	0.2075	0.5094	69.46	-10.52	24.18	33679.6	36738.76	21455.56	4680	0.021	0.0163	550.45	508.72	273.65	568.1				126.9423	88.8	86.9	91.9	96.4	83.8	86.3	90.9	92.1	81.9	51.4	84.3	82.8	76.9	87.5	97.7	80.8	1.5	3.1			
54	2019-03-22T09:42:43	0.3603	0.3987	0.204	0.508	69.38	-12.23	22.75	31779.08	35169.01	21255.66	0.3663	0.3998	0.3998	0.2074	0.5093	69.46	-10.59	24.11	34684.48	37855.19	22145.59	4687	0.021	0.0164	550.45	524.14	273.68	568				130.7377	88.7	86.8	91.9	96.4	83.7	86.3	90.9	92.1	81.8	51.2	84.3	82.8	77	87.4	97.6	80.8	1.5	3.1			
55	2019-03-22T09:43:13	0.3601	0.3987	0.2039	0.508	69.38	-12.3	22.7	32291.91	35757.91	21632.95	0.3661	0.3998	0.3998	0.2073	0.5093	69.45	-10.65	24.07	35246.74	38490.55	22539.1	4693	0.021	0.0164	550.45	533.48	273.39	568				132.8356	88.7	86.8	91.8	96.4	83.7	86.2	90.9	92.1	81.7	50.9	84.3	82.7	76.9	87.4	97.6	80.7	1.5	3.1			
56	2019-03-22T09:43:43	0.3599	0.3986	0.2038	0.5079	69.37	-12.33	22.65	32764.79	36293.1	21986.39	0.3659	0.3997	0.3997	0.2072	0.5092	69.45	-10.69	24.02	35764.21	39068.57	22907.39	4697	0.021	0.0165	550.45	541.26	273.13	567.9				134.7466	88.7	86.7	91.8	96.4	83.6	86.2	90.8	92.1	81.7	50.8	84.2	82.7	76.8	87.3	97.6	80.6	1.5	3.1			
57	2019-03-22T09:44:14	0.3596	0.3985	0.2037	0.5078	69.36	-12.37	22.57	32293.87	35783.82	21716.47	0.3657	0.3996	0.3996	0.2071	0.5091	69.44	-10.74	23.94	35251.82	38523.35	22628.23	4704	0.021	0.0165	550.45	533.63	273.14	567.8				132.8661	88.7	86.7	91.8	96.4	83.6	86.2	90.8	92.1	81.7	50.8	84.2	82.7	76.8	87.3	97.6	80.6	1.5	3.1			
58	2019-03-22T09:44:44	0.359	0.398	0.2035	0.5075	69.33	-12.42	22.31	28482.64	31575.52	19277.89	0.365	0.3991	0.3991	0.2068	0.5088	69.41	-10.8	23.68	31094.39	34001.2	20093.45	4720	0.021	0.0165	550.45	471.03	273.16	567.7				117.2575	88.7	86.7	91.8	96.3	83.6	86.2	90.9	92.1	81.7	50.8	84.3	82.7	77	87.4	97.6	80.6	1.5	3.1			
59	2019-03-22T09:45:14	0.3585	0.3977	0.2033	0.5073	69.31	-12.5	22.14	27964.28	31021.57	19015.19	0.3645	0.3989	0.3989	0.2066	0.5087	69.39	-10.89	23.52	30531.59	33409.8	19821.44	4733	0.021	0.0165	550.45	462.79	273.18	567.5				115.1615	88.6	86.7	91.8	96.3	83.5	86.1	90.9	92	81.6	50.5	84.3	82.6	76.9	87.3	97.6	80.5	1.5	3.1			
60	2019-03-22T09:45:44	0.3585	0.3977	0.2032	0.5073	69.31	-12.51	22.15	29645.2	32888.14	20154.19	0.3645	0.3989	0.3989	0.2066	0.5087	69.39	-10.89	23.53	32367.97	35419.06	21007.79	4732	0.021	0.0166	550.45	490.77	272.74	567.5				121.9721	88.5	86.5	91.8	96.3	83.4	86	90.8	92	81.4	49.9	84.2	82.5	76.8	87.2	97.5	80.4	1.5	3.1			
61	2019-03-22T09:46:14	0.3585	0.3977	0.2033	0.5073	69.31	-12.5	22.14	30822.35	34192.56	20957.95	0.3645	0.3989	0.3989	0.2066	0.5087	69.39	-10.88	23.52	33653.84	36823.57	21844.99	4733	0.021	0.0165	550.45	510.07	272.95	567.5				126.7272	88.5	86.5	91.8	96.3	83.4	86	90.8	91.9	81.2	49.6	84.2	82.4	76.8	87.2	97.5	80.3	1.5	3.1			
62	2019-03-22T09:46:44	0.3584	0.3976	0.2032	0.5073	69.3	-12.51	22.1	29725.37	32978.9	20233.91	0.3644	0.3988	0.3988	0.2066	0.5086	69.38	-10.89	23.48	32456.7	35518.04	21091.06	4735	0.021	0.0166	550.45	492.06	272.83	567.5				122.2615	88.5	86.5	91.8	96.3	83.3	86	90.8	91.9	81.2	49.6	84.2	82.4	76.8	87.2	97.5	80.3	1.5	3.1			
