1,1,8.5,v1
1,1,9.5,v1
1,1,10.5,v1
1,1,11.5,v1
1,2,8.5,v1
1,2,9.5,v1
1,2,10.5,v1
1,2,11.5,v1
1,3,8.5,v1
1,3,9.5,v1
1,3,10.5,v1
1,3,11.5,v1
1,4,8.5,v1
1,4,9.5,v1
1,4,10.5,v1
1,4,11.5,v1
1,5,8.5,v1
1,5,9.5,v1
1,5,10.5,v1
1,5,11.5,v1
1,6,8.5,v1
1,6,9.5,v1
1,6,10.5,v1
1,6,11.5,v1
1,7,8.5,v1
1,7,9.5,v1
1,7,10.5,v1
1,7,11.5,v1
1,8,8.5,v1
1,8,9.5,v1
1,8,10.5,v1
1,8,11.5,v1
1,9,8.5,v1
1,9,9.5,v1
1,9,10.5,v1
1,9,11.5,v1
1,10,8.5,v1
1,10,9.5,v1
1,10,10.5,v1
1,10,11.5,v1
1,11,8.5,v1
1,11,9.5,v1
1,11,10.5,v1
1,11,11.5,v1
1,12,8.5,v1
1,12,9.5,v1
1,12,10.5,v1
1,12,11.5,v1
1,13,8.5,v1
1,13,9.5,v1
1,13,10.5,v1
1,13,11.5,v1
1,14,8.5,v1
1,14,9.5,v1
1,14,10.5,v1
1,14,11.5,v1
1,15,8.5,v1
1,15,9.5,v1
1,15,10.5,v1
1,15,11.5,v1
1,16,8.5,v1
1,16,9.5,v1
1,16,10.5,v1
1,16,11.5,v1
1,17,8.5,v1
1,17,9.5,v1
1,17,10.5,v1
1,17,11.5,v1
1,18,8.5,v1
1,18,9.5,v1
1,18,10.5,v1
1,18,11.5,v1
1,19,8.5,v1
1,19,9.5,v1
1,19,10.5,v1
1,19,11.5,v1
1,20,8.5,v1
1,20,9.5,v1
1,20,10.5,v1
1,20,11.5,v1
1,20,12.5,v1
1,21,8.5,v1
1,21,9.5,v1
1,21,10.5,v1
1,21,11.5,v1
1,21,12.5,v1
1,22,8.5,v1
1,22,9.5,v1
1,22,10.5,v1
1,22,11.5,v1
1,22,12.5,v1
1,23,8.5,v1
1,23,9.5,v1
1,23,10.5,v1
1,23,11.5,v1
1,23,12.5,v1
1,24,8.5,v1
1,24,9.5,v1
1,24,10.5,v1
1,24,11.5,v1
1,24,12.5,v1
1,25,8.5,v1
1,25,9.5,v1
1,25,10.5,v1
1,25,11.5,v1
1,25,12.5,v1
1,26,8.5,v1
1,26,9.5,v1
1,26,10.5,v1
1,26,11.5,v1
1,26,12.5,v1
1,27,8.5,v1
1,27,9.5,v1
1,27,10.5,v1
1,27,11.5,v1
1,27,12.5,v1
1,28,8.5,v1
1,28,9.5,v1
1,28,10.5,v1
1,28,11.5,v1
1,28,12.5,v1
1,29,8.5,v1
1,29,9.5,v1
1,29,10.5,v1
1,29,11.5,v1
1,29,12.5,v1
1,30,8.5,v1
1,30,9.5,v1
1,30,10.5,v1
1,30,11.5,v1
1,30,12.5,v1
1,31,8.5,v1
1,31,9.5,v1
1,31,10.5,v1
1,31,11.5,v1
1,31,12.5,v1
2,1,8.5,v1
2,1,9.5,v1
2,1,10.5,v1
2,1,11.5,v1
2,1,12.5,v1
2,2,8.5,v1
2,2,9.5,v1
2,2,10.5,v1
2,2,11.5,v1
2,2,12.5,v1
2,3,8.5,v1
2,3,9.5,v1
2,3,10.5,v1
2,3,11.5,v1
2,3,12.5,v1
2,4,8.5,v1
2,4,9.5,v1
2,4,10.5,v1
2,4,11.5,v1
2,4,12.5,v1
2,5,8.5,v1
2,5,9.5,v1
2,5,10.5,v1
2,5,11.5,v1
2,5,12.5,v1
2,6,8.5,v1
2,6,9.5,v1
2,6,10.5,v1
2,6,11.5,v1
2,6,12.5,v1
2,7,8.5,v1
2,7,9.5,v1
2,7,10.5,v1
2,7,11.5,v1
2,7,12.5,v1
2,8,8.5,v1
2,8,9.5,v1
2,8,10.5,v1
2,8,11.5,v1
2,8,12.5,v1
2,9,8.5,v1
2,9,9.5,v1
2,9,10.5,v1
2,9,11.5,v1
2,9,12.5,v1
2,10,8.5,v1
2,10,9.5,v1
2,10,10.5,v1
2,10,11.5,v1
2,10,12.5,v1
2,11,8.5,v1
2,11,9.5,v1
2,11,10.5,v1
2,11,11.5,v1
2,11,12.5,v1
2,12,8.5,v1
2,12,9.5,v1
2,12,10.5,v1
2,12,11.5,v1
2,12,12.5,v1
2,13,8.5,v1
2,13,9.5,v1
2,13,10.5,v1
2,13,11.5,v1
2,13,12.5,v1
2,14,8.5,v1
2,14,9.5,v1
2,14,10.5,v1
2,14,11.5,v1
2,14,12.5,v1
2,15,8.5,v1
2,15,9.5,v1
2,15,10.5,v1
2,15,11.5,v1
2,16,8.5,v1
2,16,9.5,v1
2,16,10.5,v1
2,16,11.5,v1
2,17,8.5,v1
2,17,9.5,v1
2,17,10.5,v1
2,17,11.5,v1
2,18,8.5,v1
2,18,9.5,v1
2,18,10.5,v1
2,18,11.5,v1
2,19,8.5,v1
2,19,9.5,v1
2,19,10.5,v1
2,19,11.5,v1
2,20,8.5,v1
2,20,9.5,v1
2,20,10.5,v1
2,20,11.5,v1
2,21,8.5,v1
2,21,9.5,v1
2,21,10.5,v1
2,21,11.5,v1
2,22,8.5,v1
2,22,9.5,v1
2,22,10.5,v1
2,22,11.5,v1
2,23,8.5,v1
2,23,9.5,v1
2,23,10.5,v1
2,23,11.5,v1
2,24,8.5,v1
2,24,9.5,v1
2,24,10.5,v1
2,24,11.5,v1
2,25,8.5,v1
2,25,9.5,v1
2,25,10.5,v1
2,25,11.5,v1
2,26,8.5,v1
2,26,9.5,v1
2,26,10.5,v1
2,27,8.5,v1
2,27,9.5,v1
2,27,10.5,v1
2,28,8.5,v1
2,28,9.5,v1
2,28,10.5,v1
3,1,8.5,v1
3,1,9.5,v1
3,1,10.5,v1
3,2,8.5,v1
3,2,9.5,v1
3,2,10.5,v1
3,3,8.5,v1
3,3,9.5,v1
3,3,10.5,v1
3,4,8.5,v1
3,4,9.5,v1
3,4,10.5,v1
3,5,8.5,v1
3,5,9.5,v1
3,5,10.5,v1
3,6,8.5,v1
3,6,9.5,v1
3,6,10.5,v1
3,7,8.5,v1
3,7,9.5,v1
3,7,10.5,v1
3,8,8.5,v1
3,8,9.5,v1
3,8,10.5,v1
3,9,8.5,v1
3,9,9.5,v1
3,9,10.5,v1
3,10,8.5,v1
3,10,9.5,v1
3,10,10.5,v1
3,11,8.5,v1
3,11,9.5,v1
3,11,10.5,v1
3,12,8.5,v1
3,12,9.5,v1
3,12,10.5,v1
3,13,8.5,v1
3,13,9.5,v1
3,13,10.5,v1
3,14,8.5,v1
3,14,9.5,v1
3,14,10.5,v1
3,15,8.5,v1
3,15,9.5,v1
3,15,10.5,v1
3,16,8.5,v1
3,16,9.5,v1
3,16,10.5,v1
3,17,8.5,v1
3,17,9.5,v1
3,17,10.5,v1
3,18,8.5,v1
3,18,9.5,v1
3,18,10.5,v1
3,19,8.5,v1
3,19,9.5,v1
3,19,10.5,v1
3,20,8.5,v1
3,20,9.5,v1
3,20,10.5,v1
3,21,8.5,v1
3,21,9.5,v1
3,21,10.5,v1
3,22,8.5,v1
3,22,9.5,v1
3,22,10.5,v1
3,23,8.5,v1
3,23,9.5,v1
3,23,10.5,v1
3,24,8.5,v1
3,24,9.5,v1
3,24,10.5,v1
3,25,8.5,v1
3,25,9.5,v1
3,25,10.5,v1
3,26,8.5,v1
3,26,9.5,v1
3,26,10.5,v1
3,27,8.5,v1
3,27,9.5,v1
3,27,10.5,v1
3,28,8.5,v1
3,28,9.5,v1
3,29,8.5,v1
3,29,9.5,v1
3,30,8.5,v1
3,30,9.5,v1
3,31,8.5,v1
3,31,9.5,v1
4,1,8.5,v1
4,1,9.5,v1
4,2,8.5,v1
4,2,9.5,v1
4,3,8.5,v1
4,3,9.5,v1
4,4,8.5,v1
4,4,9.5,v1
4,5,8.5,v1
4,5,9.5,v1
4,6,9.5,v1
4,7,9.5,v1
4,8,9.5,v1
4,9,9.5,v1
4,10,9.5,v1
4,11,9.5,v1
4,12,9.5,v1
4,13,9.5,v1
4,14,9.5,v1
4,15,9.5,v1
4,16,9.5,v1
4,17,9.5,v1
4,18,9.5,v1
4,19,9.5,v1
4,20,9.5,v1
4,21,9.5,v1
4,22,9.5,v1
4,23,9.5,v1
4,24,9.5,v1
4,25,9.5,v1
4,26,9.5,v1
4,27,9.5,v1
8,10,9.5,v1
8,11,9.5,v1
8,12,9.5,v1
8,13,9.5,v1
8,14,9.5,v1
8,15,9.5,v1
8,16,9.5,v1
8,17,9.5,v1
8,18,9.5,v1
8,19,9.5,v1
8,20,9.5,v1
8,21,9.5,v1
8,22,9.5,v1
8,23,9.5,v1
8,24,9.5,v1
8,25,9.5,v1
8,26,9.5,v1
8,27,9.5,v1
8,28,9.5,v1
8,29,9.5,v1
8,30,9.5,v1
8,31,9.5,v1
9,1,9.5,v1
9,2,9.5,v1
9,3,9.5,v1
9,4,8.5,v1
9,4,9.5,v1
9,5,8.5,v1
9,5,9.5,v1
9,6,8.5,v1
9,6,9.5,v1
9,7,8.5,v1
9,7,9.5,v1
9,8,8.5,v1
9,8,9.5,v1
9,9,8.5,v1
9,9,9.5,v1
9,10,8.5,v1
9,10,9.5,v1
9,11,8.5,v1
9,11,9.5,v1
9,12,8.5,v1
9,12,9.5,v1
9,13,8.5,v1
9,13,9.5,v1
9,14,8.5,v1
9,14,9.5,v1
9,15,8.5,v1
9,15,9.5,v1
9,16,8.5,v1
9,16,9.5,v1
9,17,8.5,v1
9,17,9.5,v1
9,18,8.5,v1
9,18,9.5,v1
9,19,8.5,v1
9,19,9.5,v1
9,20,8.5,v1
9,20,9.5,v1
9,21,8.5,v1
9,21,9.5,v1
9,22,8.5,v1
9,22,9.5,v1
9,23,8.5,v1
9,23,9.5,v1
9,23,10.5,v1
9,24,8.5,v1
9,24,9.5,v1
9,24,10.5,v1
9,25,8.5,v1
9,25,9.5,v1
9,25,10.5,v1
9,26,8.5,v1
9,26,9.5,v1
9,26,10.5,v1
9,27,8.5,v1
9,27,9.5,v1
9,27,10.5,v1
9,28,8.5,v1
9,28,9.5,v1
9,28,10.5,v1
9,29,8.5,v1
9,29,9.5,v1
9,29,10.5,v1
9,30,8.5,v1
9,30,9.5,v1
9,30,10.5,v1
10,1,8.5,v1
10,1,9.5,v1
10,1,10.5,v1
10,2,8.5,v1
10,2,9.5,v1
10,2,10.5,v1
10,3,8.5,v1
10,3,9.5,v1
10,3,10.5,v1
10,4,8.5,v1
10,4,9.5,v1
10,4,10.5,v1
10,5,8.5,v1
10,5,9.5,v1
10,5,10.5,v1
10,6,8.5,v1
10,6,9.5,v1
10,6,10.5,v1
10,7,8.5,v1
10,7,9.5,v1
10,7,10.5,v1
10,8,8.5,v1
10,8,9.5,v1
10,8,10.5,v1
10,9,8.5,v1
10,9,9.5,v1
10,9,10.5,v1
10,10,8.5,v1
10,10,9.5,v1
10,10,10.5,v1
10,11,8.5,v1
10,11,9.5,v1
10,11,10.5,v1
10,12,8.5,v1
10,12,9.5,v1
10,13,8.5,v1
10,13,9.5,v1
10,14,8.5,v1
10,14,9.5,v1
10,15,8.5,v1
10,15,9.5,v1
10,16,7.5,v1
10,16,8.5,v1
10,16,9.5,v1
10,17,7.5,v1
10,17,8.5,v1
10,17,9.5,v1
10,18,7.5,v1
10,18,8.5,v1
10,18,9.5,v1
10,19,7.5,v1
10,19,8.5,v1
10,19,9.5,v1
10,20,7.5,v1
10,20,8.5,v1
10,20,9.5,v1
10,21,7.5,v1
10,21,8.5,v1
10,21,9.5,v1
10,22,7.5,v1
10,22,8.5,v1
10,22,9.5,v1
10,23,7.5,v1
10,23,8.5,v1
10,23,9.5,v1
10,24,7.5,v1
10,24,8.5,v1
10,24,9.5,v1
10,25,7.5,v1
10,25,8.5,v1
10,25,9.5,v1
10,26,7.5,v1
10,26,8.5,v1
10,26,9.5,v1
10,27,7.5,v1
10,27,8.5,v1
10,27,9.5,v1
10,28,7.5,v1
10,28,8.5,v1
10,28,9.5,v1
10,29,7.5,v1
10,29,8.5,v1
10,29,9.5,v1
10,30,7.5,v1
10,30,8.5,v1
10,30,9.5,v1
10,31,7.5,v1
10,31,8.5,v1
10,31,9.5,v1
11,1,7.5,v1
11,1,8.5,v1
11,1,9.5,v1
11,2,7.5,v1
11,2,8.5,v1
11,2,9.5,v1
11,2,11.5,v1
11,3,7.5,v1
11,3,8.5,v1
11,3,9.5,v1
11,3,11.5,v1
11,4,7.5,v1
11,4,8.5,v1
11,4,9.5,v1
11,4,11.5,v1
11,5,7.5,v1
11,5,8.5,v1
11,5,9.5,v1
11,5,11.5,v1
11,6,7.5,v1
11,6,8.5,v1
11,6,9.5,v1
11,6,11.5,v1
11,7,7.5,v1
11,7,8.5,v1
11,7,9.5,v1
11,7,11.5,v1
11,8,7.5,v1
11,8,8.5,v1
11,8,9.5,v1
11,8,11.5,v1
11,9,7.5,v1
11,9,8.5,v1
11,9,9.5,v1
11,9,11.5,v1
11,10,7.5,v1
11,10,8.5,v1
11,10,9.5,v1
11,10,11.5,v1
11,11,7.5,v1
11,11,8.5,v1
11,11,9.5,v1
11,11,11.5,v1
11,12,7.5,v1
11,12,8.5,v1
11,12,9.5,v1
11,12,11.5,v1
11,13,7.5,v1
11,13,8.5,v1
11,13,9.5,v1
11,13,11.5,v1
11,14,7.5,v1
11,14,8.5,v1
11,14,9.5,v1
11,14,11.5,v1
11,15,7.5,v1
11,15,8.5,v1
11,15,9.5,v1
11,15,11.5,v1
11,16,7.5,v1
11,16,8.5,v1
11,16,9.5,v1
11,16,11.5,v1
11,17,7.5,v1
11,17,8.5,v1
11,17,9.5,v1
11,17,11.5,v1
11,18,7.5,v1
11,18,8.5,v1
11,18,9.5,v1
11,18,11.5,v1
11,19,7.5,v1
11,19,8.5,v1
11,19,9.5,v1
11,19,11.5,v1
11,20,7.5,v1
11,20,8.5,v1
11,20,9.5,v1
11,20,11.5,v1
11,21,7.5,v1
11,21,8.5,v1
11,21,9.5,v1
11,21,11.5,v1
11,22,7.5,v1
11,22,8.5,v1
11,22,9.5,v1
11,22,11.5,v1
11,23,7.5,v1
11,23,8.5,v1
11,23,9.5,v1
11,23,11.5,v1
11,24,7.5,v1
11,24,8.5,v1
11,24,9.5,v1
11,24,11.5,v1
11,25,7.5,v1
11,25,8.5,v1
11,25,9.5,v1
11,25,11.5,v1
11,26,7.5,v1
11,26,8.5,v1
11,26,9.5,v1
11,26,11.5,v1
11,27,8.5,v1
11,27,9.5,v1
11,27,11.5,v1
11,28,8.5,v1
11,28,9.5,v1
11,28,11.5,v1
11,29,8.5,v1
11,29,9.5,v1
11,29,11.5,v1
11,30,8.5,v1
11,30,9.5,v1
11,30,11.5,v1
12,1,8.5,v1
12,1,9.5,v1
12,1,11.5,v1
12,2,8.5,v1
12,2,9.5,v1
12,2,11.5,v1
12,3,8.5,v1
12,3,9.5,v1
12,3,11.5,v1
12,4,8.5,v1
12,4,9.5,v1
12,4,11.5,v1
12,5,8.5,v1
12,5,9.5,v1
12,5,11.5,v1
12,6,8.5,v1
12,6,9.5,v1
12,6,11.5,v1
12,7,8.5,v1
12,7,9.5,v1
12,7,11.5,v1
12,8,8.5,v1
12,8,9.5,v1
12,8,11.5,v1
12,9,8.5,v1
12,9,9.5,v1
12,9,11.5,v1
12,10,8.5,v1
12,10,9.5,v1
12,10,11.5,v1
12,11,8.5,v1
12,11,9.5,v1
12,11,11.5,v1
12,12,8.5,v1
12,12,9.5,v1
12,12,11.5,v1
12,13,8.5,v1
12,13,9.5,v1
12,13,11.5,v1
12,14,8.5,v1
12,14,9.5,v1
12,14,11.5,v1
12,15,8.5,v1
12,15,9.5,v1
12,15,11.5,v1
12,16,8.5,v1
12,16,9.5,v1
12,16,11.5,v1
12,17,8.5,v1
12,17,9.5,v1
12,17,11.5,v1
12,18,8.5,v1
12,18,9.5,v1
12,18,11.5,v1
12,19,8.5,v1
12,19,9.5,v1
12,19,11.5,v1
12,20,8.5,v1
12,20,9.5,v1
12,20,11.5,v1
12,21,8.5,v1
12,21,9.5,v1
12,21,11.5,v1
12,22,8.5,v1
12,22,9.5,v1
12,22,11.5,v1
12,23,8.5,v1
12,23,9.5,v1
12,23,11.5,v1
12,24,8.5,v1
12,24,9.5,v1
12,24,11.5,v1
12,25,8.5,v1
12,25,9.5,v1
12,25,11.5,v1
12,26,8.5,v1
12,26,9.5,v1
12,26,11.5,v1
12,27,8.5,v1
12,27,9.5,v1
12,27,11.5,v1
12,28,8.5,v1
12,28,9.5,v1
12,28,11.5,v1
12,29,8.5,v1
12,29,9.5,v1
12,29,11.5,v1
12,30,8.5,v1
12,30,9.5,v1
12,30,11.5,v1
12,31,8.5,v1
12,31,9.5,v1
12,31,11.5,v1
1,1,8.5,v2
1,1,9.5,v2
1,1,10.5,v2
1,2,8.5,v2
1,2,9.5,v2
1,2,10.5,v2
1,3,8.5,v2
1,3,9.5,v2
1,3,10.5,v2
1,4,8.5,v2
1,4,9.5,v2
1,4,10.5,v2
1,5,8.5,v2
1,5,9.5,v2
1,5,10.5,v2
1,6,8.5,v2
1,6,9.5,v2
1,6,10.5,v2
1,7,8.5,v2
1,7,9.5,v2
1,7,10.5,v2
1,8,8.5,v2
1,8,9.5,v2
1,8,10.5,v2
1,9,8.5,v2
1,9,9.5,v2
1,9,10.5,v2
1,10,8.5,v2
1,10,9.5,v2
1,10,10.5,v2
1,11,8.5,v2
1,11,9.5,v2
1,11,10.5,v2
1,12,8.5,v2
1,12,9.5,v2
1,12,10.5,v2
1,13,8.5,v2
1,13,9.5,v2
1,13,10.5,v2
1,14,8.5,v2
1,14,9.5,v2
1,14,10.5,v2
1,15,8.5,v2
1,15,9.5,v2
1,15,10.5,v2
1,16,8.5,v2
1,16,9.5,v2
1,16,10.5,v2
1,17,8.5,v2
1,17,9.5,v2
1,17,10.5,v2
1,18,8.5,v2
1,18,9.5,v2
1,18,10.5,v2
1,19,8.5,v2
1,19,10.5,v2
1,20,8.5,v2
1,20,10.5,v2
1,21,8.5,v2
1,21,10.5,v2
1,22,8.5,v2
1,22,10.5,v2
1,23,8.5,v2
1,23,10.5,v2
1,24,8.5,v2
1,24,10.5,v2
1,25,8.5,v2
1,25,10.5,v2
1,26,8.5,v2
1,26,10.5,v2
1,27,8.5,v2
1,27,10.5,v2
1,28,8.5,v2
1,28,10.5,v2
1,29,8.5,v2
1,29,10.5,v2
1,30,8.5,v2
1,30,10.5,v2
1,31,8.5,v2
1,31,10.5,v2
2,1,8.5,v2
2,1,10.5,v2
2,2,8.5,v2
2,2,9.5,v2
2,2,10.5,v2
2,3,8.5,v2
2,3,9.5,v2
2,3,10.5,v2
2,4,8.5,v2
2,4,9.5,v2
2,4,10.5,v2
2,5,8.5,v2
2,5,9.5,v2
2,5,10.5,v2
2,6,8.5,v2
2,6,9.5,v2
2,6,10.5,v2
2,7,8.5,v2
2,7,9.5,v2
2,7,10.5,v2
2,8,8.5,v2
2,8,9.5,v2
2,8,10.5,v2
2,9,8.5,v2
2,9,9.5,v2
2,9,10.5,v2
2,10,8.5,v2
2,10,9.5,v2
2,10,10.5,v2
2,11,8.5,v2
2,11,9.5,v2
2,11,10.5,v2
2,12,8.5,v2
2,12,9.5,v2
2,12,10.5,v2
2,13,8.5,v2
2,13,9.5,v2
2,13,10.5,v2
2,14,8.5,v2
2,14,9.5,v2
2,14,10.5,v2
2,15,8.5,v2
2,15,9.5,v2
2,15,10.5,v2
2,16,8.5,v2
2,16,9.5,v2
2,16,10.5,v2
2,17,8.5,v2
2,17,9.5,v2
2,17,10.5,v2
2,18,8.5,v2
2,18,9.5,v2
2,18,10.5,v2
2,19,8.5,v2
2,19,9.5,v2
2,20,8.5,v2
2,20,9.5,v2
2,21,8.5,v2
2,21,9.5,v2
2,22,8.5,v2
2,22,9.5,v2
2,23,8.5,v2
2,23,9.5,v2
2,24,8.5,v2
2,24,9.5,v2
2,25,8.5,v2
2,25,9.5,v2
2,26,8.5,v2
2,26,9.5,v2
2,27,8.5,v2
2,27,9.5,v2
2,28,8.5,v2
2,28,9.5,v2
3,1,8.5,v2
3,1,9.5,v2
3,2,8.5,v2
3,2,9.5,v2
3,3,8.5,v2
3,3,9.5,v2
3,4,8.5,v2
3,4,9.5,v2
3,5,8.5,v2
3,5,9.5,v2
3,6,8.5,v2
3,6,9.5,v2
3,7,8.5,v2
3,7,9.5,v2
3,8,8.5,v2
3,8,9.5,v2
3,9,8.5,v2
3,9,9.5,v2
3,10,8.5,v2
3,10,9.5,v2
3,11,8.5,v2
3,11,9.5,v2
3,12,8.5,v2
3,12,9.5,v2
3,13,8.5,v2
3,13,9.5,v2
3,14,8.5,v2
3,14,9.5,v2
3,15,8.5,v2
3,15,9.5,v2
3,16,8.5,v2
3,16,9.5,v2
3,17,8.5,v2
3,18,8.5,v2
3,19,8.5,v2
3,20,8.5,v2
3,21,8.5,v2
3,22,8.5,v2
3,23,8.5,v2
3,24,8.5,v2
3,25,8.5,v2
3,26,8.5,v2
3,27,8.5,v2
3,28,8.5,v2
3,29,8.5,v2
3,30,8.5,v2
3,31,8.5,v2
4,1,8.5,v2
4,2,8.5,v2
4,3,8.5,v2
4,4,8.5,v2
4,5,8.5,v2
9,4,8.5,v2
9,5,8.5,v2
9,6,8.5,v2
9,7,8.5,v2
