;GL_SpectroSoft	3.1.105
;SPX	
Pos	Name	x	y	u'	v'	L*	a*	b*	X	Y	Z	x₁₀	y₁₀	y₁₀	u₁₀'	V₁₀'	L*₁₀	a*₁₀	b*₁₀	X₁₀	Y₁₀	Z₁₀	CCT	Chromaticity Error	Duv	Peak Wavelength	Peak Value	FWHM	Dominant Wavelength	Centroid Wavelength	Luminous Intensity	Luminous Efficacy	Scotopic	S/P	Purity	Radiometric	Ra	R₁	R₂	R₃	R₄	R₅	R₆	R₇	R₈	R₉	R₁₀	R₁₁	R₁₂	R₁₃	R₁₄	R₁₅	Mivis	Miuv	UV Content	Binning	Brightness	Pass	PPFD	PPF	PAR	EB	KBV	nB	Ethr	LB	ES	EUVA	EUV	LIRA	LVISIRA	EIR	ESkin	Melatonin Brainard	Melatonin Thapan	Melatonin Aube	Rf	Rg	Rfskin	Rfh01	Rfh02	Rfh03	Rfh04	Rfh05	Rfh06	Rfh07	Rfh08	Rfh09	Rfh10	Rfh11	Rfh12	Rfh13	Rfh14	Rfh15	Rfh16	Rfhc01	Rfhc02	Rfhc03	Rfhc04	Rfhc05	Rfhc06	Rfhc07	Rfhc08	Rfhc09	Rfhc10	Rfhc11	Rfhc12	Rfhc13	Rfhc14	Rfhc15	Rfhc16	Rf01	Rf02	Rf03	Rf04	Rf05	Rf06	Rf07	Rf08	Rf09	Rf10	Rf11	Rf12	Rf13	Rf14	Rf15	Rf16	Rf17	Rf18	Rf19	Rf20	Rf21	Rf22	Rf23	Rf24	Rf25	Rf26	Rf27	Rf28	Rf29	Rf30	Rf31	Rf32	Rf33	Rf34	Rf35	Rf36	Rf37	Rf38	Rf39	Rf40	Rf41	Rf42	Rf43	Rf44	Rf45	Rf46	Rf47	Rf48	Rf49	Rf50	Rf51	Rf52	Rf53	Rf54	Rf55	Rf56	Rf57	Rf58	Rf59	Rf60	Rf61	Rf62	Rf63	Rf64	Rf65	Rf66	Rf67	Rf68	Rf69	Rf70	Rf71	Rf72	Rf73	Rf74	Rf75	Rf76	Rf77	Rf78	Rf79	Rf80	Rf81	Rf82	Rf83	Rf84	Rf85	Rf86	Rf87	Rf88	Rf89	Rf90	Rf91	Rf92	Rf93	Rf94	Rf95	Rf96	Rf97	Rf98	Rf99	Flicker	Fi	Fp	SVM	EML	EMLR
74	2019-04-01T10:58:51	0.3593	0.3992	0.2032	0.5081	100	-9.01	35.59	31481.24	34978.1	21158.25	0.3655	0.4	0.4	0.2068	0.5093	100	-6.14	36.5	34384.69	37635.86	22062.47	4716	0.021	0.01693	549.58	523.61	271.32	567.6	584.87	3492.77		28312.87	0.81		134.6153	88.1	85.6	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.8	81.7	75.7	86.3	97.7	79.4	1.5	2.9	10.8				545	-	77.947	17.6414	0.0005044	0.1513	1982.7339	0	9.061e-05	0.7795	0.7795	0	0	0	134.249	35.8361	48.6531	37.6887	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	82	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	83	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	24105.67	0.84
75	2019-04-01T10:59:21	0.3592	0.3992	0.2032	0.508	100	-9.03	35.55	31350.98	34837.95	21089.08	0.3654	0.4	0.4	0.2067	0.5092	100	-6.16	36.46	34243.34	37486.09	21991.5	4718	0.021	0.01694	549.58	521.17	271.33	567.6	584.81	3478.78		28208.98	0.81		134.0657	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.8	48	82.8	81.7	75.7	86.3	97.7	79.3	1.5	2.9	10.8				542.78	-	77.638	17.5866	0.0005048	0.1514	1980.9339	0	9.005e-05	0.7765	0.7765	0	0	0	133.6996	35.7084	48.4795	37.5555	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	83	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	24019.24	0.84
76	2019-04-01T10:59:51	0.3589	0.3989	0.2031	0.5079	100	-9.07	35.4	30898.21	34343.13	20845.11	0.3651	0.3998	0.3998	0.2066	0.5091	100	-6.21	36.32	33750.12	36957.68	21739.07	4726	0.021	0.01694	549.58	513.76	271.28	567.5	584.66	3429.37		27842.8	0.81		132.1634	88	85.6	91.2	96.5	82.9	85.2	89.9	92.2	80.8	48	82.9	81.7	75.7	86.3	97.6	79.3	1.5	2.9	11				535.07	-	76.555	17.3851	0.0005062	0.1518	1975.4389	0	8.836e-05	0.7749	0.7749	0	0	0	131.7981	35.2601	47.8611	37.0876	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23716.7	0.84
77	2019-04-01T11:00:21	0.3589	0.399	0.2031	0.5079	100	-9.07	35.4	30797.31	34232.2	20775.91	0.3651	0.3998	0.3998	0.2066	0.5091	100	-6.22	36.32	33640	36838.46	21666.92	4726	0.021	0.01695	549.58	512.26	271.2	567.5	584.62	3418.29		27753.81	0.81		131.7234	88	85.6	91.2	96.5	82.9	85.2	89.9	92.2	80.8	48	82.9	81.7	75.7	86.3	97.6	79.3	1.5	2.9	11.1				533.28	-	76.3	17.3284	0.0005062	0.1518	1975.4999	0	9.117e-05	0.7834	0.7834	0	0	0	131.3503	35.1473	47.7078	36.9684	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23640.79	0.84
78	2019-04-01T11:00:51	0.3589	0.399	0.2031	0.5079	100	-9.09	35.43	30910.07	34362.03	20846.84	0.3651	0.3998	0.3998	0.2066	0.5091	100	-6.24	36.35	33763.3	36978.03	21738.92	4726	0.021	0.01697	549.58	514.19	271.22	567.5	584.65	3431.25		27858.69	0.81		132.205	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.8	47.9	82.8	81.6	75.7	86.3	97.6	79.3	1.5	2.9	11.1				535.19	-	76.567	17.3827	0.0005059	0.1517	1976.7934	0	9.104e-05	0.7824	0.7824	0	0	0	131.8349	35.2788	47.8837	37.1037	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	82	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	83	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	86	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23729.67	0.84
79	2019-04-01T11:01:21	0.3589	0.3989	0.2031	0.5079	100	-9.09	35.39	30715.38	34144.84	20726.6	0.365	0.3998	0.3998	0.2066	0.5091	100	-6.23	36.31	33550.98	36744.36	21615.67	4727	0.021	0.01696	549.58	510.99	271.25	567.5	584.63	3409.57		27685.11	0.81		131.3975	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.8	48	82.8	81.6	75.7	86.3	97.6	79.3	1.5	2.9	11.1				531.9	-	76.102	17.286	0.0005063	0.1518	1975.2893	0	9.077e-05	0.7822	0.7822	0	0	0	131.0281	35.0602	47.5905	36.8773	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23582.01	0.84
80	2019-04-01T11:01:52	0.3589	0.399	0.203	0.5079	100	-9.12	35.41	30879.64	34333.55	20835.25	0.365	0.3998	0.3998	0.2066	0.5091	100	-6.26	36.33	33731.02	36947.41	21728.64	4727	0.022	0.01699	549.58	513.54	271.24	567.5	584.62	3428.41		27839.13	0.81		132.1271	88	85.5	91.2	96.5	82.8	85.1	89.9	92.2	80.8	47.9	82.8	81.6	75.7	86.3	97.6	79.3	1.5	2.8	11.3				534.76	-	76.511	17.3783	0.0005062	0.1518	1975.6526	0	9.431e-05	0.7992	0.7992	0	0	0	131.7415	35.2536	47.8519	37.0785	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.06	-1	-4	-5	-5	92	86	86	88	81	91	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	86	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23712.62	0.84
81	2019-04-01T11:02:21	0.3588	0.3989	0.203	0.5079	100	-9.09	35.37	30853.57	34298.94	20831.29	0.365	0.3997	0.3997	0.2066	0.5091	100	-6.23	36.28	33702.38	36910.81	21725.92	4728	0.021	0.01696	549.58	513.22	271.2	567.5	584.63	3424.95		27814.55	0.81		132.0489	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.8	47.9	82.8	81.6	75.7	86.3	97.6	79.3	1.5	2.8	11.4				534.31	-	76.454	17.3767	0.0005066	0.1519	1973.8443	0	9.297e-05	0.8019	0.8019	0	0	0	131.6628	35.227	47.8162	37.0541	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	86	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	86	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23694.07	0.84
82	2019-04-01T11:02:51	0.3589	0.3989	0.2031	0.5079	100	-9.08	35.4	30746.96	34178.27	20745.45	0.3651	0.3998	0.3998	0.2066	0.5091	100	-6.22	36.32	33585.37	36780.17	21635.68	4727	0.021	0.01695	549.58	511.37	271.27	567.5	584.63	3412.91		27710.06	0.81		131.5761	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.8	48	82.8	81.6	75.7	86.3	97.6	79.3	1.5	2.8	11.6				532.46	-	76.183	17.3039	0.0005063	0.1518	1975.1759	0	9.508e-05	0.8069	0.8069	0	0	0	131.1826	35.0915	47.6337	36.9111	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23603.06	0.84
83	2019-04-01T11:03:21	0.359	0.399	0.2031	0.5079	100	-9.06	35.45	30650.26	34066.01	20659.36	0.3652	0.3998	0.3998	0.2067	0.5092	100	-6.2	36.36	33478.87	36658.42	21544.73	4723	0.021	0.01694	549.58	509.58	271.25	567.5	584.72	3401.7		27608.77	0.81		131.1884	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.9	81.6	75.7	86.3	97.6	79.3	1.5	2.8	11.6				530.82	-	75.943	17.2309	0.0005058	0.1516	1977.0274	0	9.558e-05	0.8003	0.8003	0	0	0	130.7971	34.9595	47.4536	36.7693	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.06	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23515.07	0.84
84	2019-04-01T11:03:51	0.3589	0.3989	0.2031	0.5079	100	-9.06	35.38	30389.13	33774.72	20508.96	0.3651	0.3997	0.3997	0.2066	0.5091	100	-6.2	36.29	33194.18	36346.09	21390.21	4726	0.021	0.01692	549.58	505.08	271.46	567.5	584.69	3372.61		27382.73	0.81		130.1257	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.9	81.7	75.7	86.3	97.6	79.3	1.5	2.8	11.8				526.38	-	75.318	17.1092	0.0005066	0.1518	1974.0718	0	9.597e-05	0.8057	0.8057	0	0	0	129.7317	34.6788	47.0724	36.4783	88	91	90	86	91	90	89	87	87	86	87	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	89	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23325.5	0.84
85	2019-04-01T11:04:21	0.3589	0.3989	0.2031	0.5078	100	-9.06	35.36	30523.75	33926.33	20607.83	0.365	0.3997	0.3997	0.2066	0.5091	100	-6.21	36.27	33341.17	36509.93	21492.86	4727	0.021	0.01693	549.58	507.39	271.41	567.5	584.68	3387.75		27511.89	0.81		130.7027	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.9	81.7	75.7	86.3	97.6	79.3	1.5	2.8	11.6				528.75	-	75.661	17.1896	0.0005067	0.1518	1973.6598	0	9.379e-05	0.8039	0.8039	0	0	0	130.3155	34.8448	47.2963	36.6522	88	91	90	86	91	90	89	87	87	86	87	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	89	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23436.66	0.84
86	2019-04-01T11:04:51	0.3589	0.3989	0.2031	0.5079	100	-9.05	35.39	30607.56	34016.09	20650.01	0.3651	0.3997	0.3997	0.2067	0.5091	100	-6.19	36.31	33432.52	36605.52	21536.84	4725	0.021	0.01692	549.58	508.41	271.56	567.5	584.67	3396.71		27575.02	0.81		131.0321	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.9	81.6	75.7	86.3	97.6	79.3	1.5	2.8	11.7				530.16	-	75.86	17.225	0.0005064	0.1517	1974.8086	0	9.511e-05	0.8084	0.8084	0	0	0	130.6423	34.9211	47.3999	36.7317	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	80	87	82	84	89	93	88	83	-	-	-	-	23489.01	0.84
87	2019-04-01T11:05:22	0.359	0.399	0.2031	0.5079	100	-9.04	35.44	30512.43	33907.76	20566.98	0.3652	0.3998	0.3998	0.2067	0.5091	100	-6.18	36.35	33327.96	36487.97	21449.6	4723	0.021	0.01692	549.58	507.26	271.46	567.5	584.75	3385.89		27478.38	0.81		130.6756	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.2	82.9	81.7	75.7	86.3	97.6	79.3	1.5	2.8	12				528.51	-	75.615	17.156	0.000506	0.1516	1976.4331	0	9.718e-05	0.8211	0.8211	0	0	0	130.2725	34.7944	47.2302	36.5971	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	82	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23404.19	0.84
88	2019-04-01T11:05:52	0.359	0.399	0.2031	0.5079	100	-9.03	35.44	30419.73	33802.64	20502.28	0.3652	0.3998	0.3998	0.2067	0.5091	100	-6.17	36.35	33226.39	36374.68	21381.74	4723	0.021	0.01691	549.58	505.38	271.53	567.5	584.78	3375.4		27391.4	0.81		130.3109	88.1	85.6	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.2	82.9	81.7	75.7	86.3	97.6	79.4	1.5	2.8	12				526.96	-	75.393	17.1012	0.0005059	0.1516	1976.6204	0	9.722e-05	0.8212	0.8212	0	0	0	129.9066	34.6841	47.0806	36.4805	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	83	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23329.93	0.84
89	2019-04-01T11:06:22	0.3589	0.3989	0.2031	0.5079	100	-9.05	35.38	30563.2	33967.59	20623.79	0.3651	0.3997	0.3997	0.2066	0.5091	100	-6.2	36.3	33383.93	36553.54	21509.4	4726	0.021	0.01692	549.58	508.03	271.43	567.5	584.75	3391.87		27538.31	0.81		130.9383	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.2	82.9	81.7	75.7	86.3	97.6	79.3	1.5	2.8	11.9				529.51	-	75.771	17.2037	0.0005065	0.1517	1974.4398	0	9.771e-05	0.8164	0.8164	0	0	0	130.5403	34.8757	47.3388	36.6842	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.07	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	83	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23458.09	0.84
90	2019-04-01T11:06:52	0.3589	0.3989	0.2031	0.5079	100	-9.08	35.37	30320.98	33704.01	20466.88	0.365	0.3997	0.3997	0.2066	0.5091	100	-6.22	36.29	33119.71	36270.33	21345.55	4727	0.021	0.01695	549.58	504.07	271.47	567.5	584.68	3365.55		27330.67	0.81		129.8679	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.2	82.9	81.6	75.7	86.3	97.6	79.3	1.5	2.8	11.8				525.33	-	75.171	17.072	0.0005065	0.1518	1974.2245	0	9.703e-05	0.8135	0.8135	0	0	0	129.4701	34.6135	46.9813	36.4071	88	91	90	86	91	90	89	87	87	86	86	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.06	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	96	80	77	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	83	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23281.64	0.84
91	2019-04-01T11:07:22	0.3587	0.3988	0.203	0.5078	100	-9.09	35.29	30129.03	33493.59	20371.53	0.3648	0.3996	0.3996	0.2066	0.509	100	-6.24	36.2	32911.03	36046.03	21248.21	4731	0.021	0.01694	549.58	501.08	271.4	567.5	584.6	3344.54		27177.51	0.81		129.1177	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.9	81.6	75.8	86.3	97.6	79.3	1.5	2.8	12.2				522.11	-	74.724	16.9964	0.0005075	0.152	1970.63	0	9.843e-05	0.827	0.827	0	0	0	128.7104	34.4279	46.7265	36.2151	88	91	90	86	91	90	89	87	87	86	87	86	88	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.06	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	78	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	89	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	83	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23156	0.84
92	2019-04-01T11:07:52	0.3586	0.3987	0.203	0.5078	100	-9.12	35.26	30002.97	33359.7	20298.92	0.3648	0.3996	0.3996	0.2065	0.509	100	-6.27	36.18	32773.85	35902.77	21171.93	4734	0.021	0.01696	549.58	499.1	271.35	567.4	584.58	3331.17		27077.43	0.81		128.5812	88	85.5	91.2	96.5	82.8	85.2	89.9	92.2	80.9	48.1	82.9	81.6	75.7	86.3	97.6	79.3	1.5	2.8	12.1				519.96	-	74.42	16.9339	0.0005076	0.152	1969.9966	0	9.805e-05	0.8171	0.8171	0	0	0	128.1779	34.304	46.5558	36.0849	88	91	90	86	91	90	89	87	87	86	87	86	87	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.06	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	78	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	88	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	96	96	98	93	92	83	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	23072.46	0.84
93	2019-04-01T11:08:22	0.3587	0.3988	0.203	0.5078	100	-9.1	35.28	29777.55	33104.93	20137.38	0.3648	0.3996	0.3996	0.2065	0.509	100	-6.25	36.19	32527.35	35627.64	21004.15	4732	0.021	0.01695	549.58	495.13	271.53	567.4	584.67	3305.73		26862.71	0.81		127.6606	88	85.5	91.2	96.5	82.9	85.2	89.9	92.2	80.9	48.1	82.9	81.6	75.7	86.3	97.6	79.3	1.5	2.8	12.2				516.06	-	73.86	16.801	0.0005075	0.152	1970.4102	0	9.705e-05	0.8143	0.8143	0	0	0	127.2609	34.0291	46.1867	35.7971	88	91	90	86	91	90	89	87	87	86	87	86	88	93	94	89	85	85	85	-6	-4	-4	-5	-8	-8	-8	-7	-4	-1	1	0.06	-1	-4	-5	-5	92	86	87	88	81	92	83	82	95	89	91	89	89	97	89	88	92	90	95	81	94	89	94	94	95	89	87	97	80	78	81	85	81	90	95	82	93	75	95	92	88	87	81	99	85	84	83	77	85	88	89	90	84	89	87	83	81	81	93	92	93	82	86	84	84	83	84	93	94	93	86	97	93	93	89	97	96	98	93	92	83	97	92	92	88	82	85	86	87	86	79	81	87	82	84	89	93	88	83	-	-	-	-	22887.7	0.84
